C_max,model,seed,arm,mean_bi,peak_bi,weeks_bi_ge10_pct,weeks_bi_ge5_pct,total_cost,mean_weekly_cost,n_sr,n_sp,episode_return,n_infeasible_weeks,budget_utilisation,rep,eval_seed
8,ppo_c8_s4,4,ppo,1.8423725308776266,7.580419554098116,0.0,6.4,96.0,1.92,96,0,-1.1208410363434393,0,0.24,6,10006
8,ppo_c8_s4,4,ppo,1.7942335656995896,7.6792441760856125,0.0,4.6,103.0,2.06,103,0,-1.1245485836730587,0,0.2575,7,10007
8,ppo_c8_s4,4,ppo,1.7242281579755987,7.769005195914632,0.0,2.8000000000000003,103.0,2.06,103,0,-1.0951861654635255,0,0.2575,8,10008
8,ppo_c8_s4,4,ppo,1.9519203554603526,7.480826931555702,0.0,5.800000000000001,95.0,1.9,95,0,-1.1310130981143718,0,0.2375,9,10009
8,ppo_c8_s5,5,ppo,2.0632367579477324,7.558586353838853,0.0,8.200000000000001,77.0,1.54,77,0,-0.9350195881476094,0,0.1925,0,10000
8,ppo_c8_s5,5,ppo,2.087833326375997,8.753145420817233,0.0,8.4,75.0,1.5,75,0,-1.0511516189642673,0,0.1875,1,10001
8,ppo_c8_s5,5,ppo,1.9628072076933427,7.166989592228499,0.0,7.000000000000001,85.0,1.7,85,0,-1.0101426771794628,0,0.2125,2,10002
8,ppo_c8_s5,5,ppo,1.931015800240259,7.099494202885305,0.0,5.800000000000001,83.0,1.66,83,0,-0.9323581062654058,0,0.2075,3,10003
8,ppo_c8_s5,5,ppo,1.994405184047691,7.918788456831977,0.0,4.8,88.0,1.76,88,0,-1.0465123249612098,0,0.22,4,10004
8,ppo_c8_s5,5,ppo,2.1173639442825785,8.659326909104713,0.0,7.000000000000001,79.0,1.58,79,0,-1.0345463030918272,0,0.1975,5,10005
8,ppo_c8_s5,5,ppo,2.019876428170044,7.139957007869276,0.0,6.6000000000000005,78.0,1.56,78,0,-0.9425909777474581,0,0.195,6,10006
8,ppo_c8_s5,5,ppo,1.9255935816609848,7.330920782321406,0.0,5.800000000000001,86.0,1.72,86,0,-0.9687900140800354,0,0.215,7,10007
8,ppo_c8_s5,5,ppo,2.028209936918513,8.86874559636702,0.0,5.800000000000001,79.0,1.58,79,0,-1.0576190685187292,0,0.1975,8,10008
8,ppo_c8_s5,5,ppo,1.9275822738082065,8.056000600109915,0.0,4.8,82.0,1.64,82,0,-0.9522031694809213,0,0.205,9,10009
8,ppo_c8_s6,6,ppo,1.848768441590158,7.336051204368764,0.0,3.2,77.0,1.54,77,0,-0.8186032465034139,0,0.1925,0,10000
8,ppo_c8_s6,6,ppo,1.8754603031621382,8.70508019085569,0.0,4.6,83.0,1.66,83,0,-0.9886683598179823,0,0.2075,1,10001
8,ppo_c8_s6,6,ppo,1.9232451420578345,7.6540797329325,0.0,4.2,75.0,1.5,75,0,-0.8837172216569527,0,0.1875,2,10002
8,ppo_c8_s6,6,ppo,1.859395417190761,7.23266204314082,0.0,3.8,78.0,1.56,78,0,-0.8545492435676472,0,0.195,3,10003
8,ppo_c8_s6,6,ppo,1.8359117084500265,6.438374187097275,0.0,3.5999999999999996,85.0,1.7,85,0,-0.8895270316981212,0,0.2125,4,10004
8,ppo_c8_s6,6,ppo,1.9099404528690043,8.659326909104713,0.0,4.6,80.0,1.6,80,0,-0.9215756217047502,0,0.2,5,10005
8,ppo_c8_s6,6,ppo,1.8208960515662693,6.897751161955346,0.0,3.0,78.0,1.56,78,0,-0.828264041940413,0,0.195,6,10006
8,ppo_c8_s6,6,ppo,1.9512121367960666,7.904274475705012,0.0,4.2,73.0,1.46,73,0,-0.8422319322994043,0,0.1825,7,10007
8,ppo_c8_s6,6,ppo,1.9504106396976917,8.212290896880145,0.0,4.3999999999999995,76.0,1.52,76,0,-0.9400562394262384,0,0.19,8,10008
8,ppo_c8_s6,6,ppo,1.868687050435091,7.264722710484572,0.0,4.0,76.0,1.52,76,0,-0.8840678075316017,0,0.19,9,10009
8,ppo_c8_s7,7,ppo,1.8649358758552088,7.419862406049298,0.0,4.0,95.0,1.9,95,0,-1.0128839126473577,0,0.2375,0,10000
8,ppo_c8_s7,7,ppo,1.7994358465507474,6.981459796130373,0.0,4.8,100.0,2.0,100,0,-1.0835444705419002,0,0.25,1,10001
8,ppo_c8_s7,7,ppo,1.9404160334925264,8.342589375879177,0.0,6.2,92.0,1.84,92,0,-1.0582712276587518,0,0.23,2,10002
8,ppo_c8_s7,7,ppo,1.8384545483101897,7.544782767636781,0.0,4.3999999999999995,93.0,1.86,93,0,-1.0379628702392727,0,0.2325,3,10003
8,ppo_c8_s7,7,ppo,1.982560397165982,10.699356203201782,0.2,4.8,92.0,1.84,92,0,-1.1826798064035278,0,0.23,4,10004
8,ppo_c8_s7,7,ppo,1.9028296048701714,8.659326909104713,0.0,6.6000000000000005,97.0,1.94,97,0,-1.1350733047872519,0,0.2425,5,10005
8,ppo_c8_s7,7,ppo,1.957050576856996,7.846417993921914,0.0,5.800000000000001,93.0,1.86,93,0,-1.1186691316124968,0,0.2325,6,10006
8,ppo_c8_s7,7,ppo,1.8685850522764098,8.37492320770907,0.0,3.8,97.0,1.94,97,0,-1.0765525784830987,0,0.2425,7,10007
8,ppo_c8_s7,7,ppo,1.8614246169863724,7.281919998068026,0.0,2.4,95.0,1.9,95,0,-1.0122141703609027,0,0.2375,8,10008
8,ppo_c8_s7,7,ppo,1.968877440842662,7.385503637810759,0.0,6.4,93.0,1.86,93,0,-1.066513953031009,0,0.2325,9,10009
8,ppo_c8_s8,8,ppo,1.7951402009022162,6.91162220546794,0.0,3.5999999999999996,97.0,1.94,97,0,-1.0366278403933504,0,0.2425,0,10000
8,ppo_c8_s8,8,ppo,1.943597313152187,8.70508019085569,0.0,6.4,92.0,1.84,92,0,-1.187201782843277,0,0.23,1,10001
8,ppo_c8_s8,8,ppo,1.8060924294725482,7.579878394044515,0.0,4.6,96.0,1.92,96,0,-1.0395103922872053,0,0.24,2,10002
8,ppo_c8_s8,8,ppo,1.8429001615415548,8.069164864040319,0.0,4.0,95.0,1.9,95,0,-1.0532535608371627,0,0.2375,3,10003
8,ppo_c8_s8,8,ppo,1.934634574581633,7.595394082854329,0.0,5.0,94.0,1.88,94,0,-1.062236728590689,0,0.235,4,10004
8,ppo_c8_s8,8,ppo,1.9548921270857502,8.659326909104713,0.0,4.8,88.0,1.76,88,0,-1.0280241275118456,0,0.22,5,10005
8,ppo_c8_s8,8,ppo,1.8679484402139233,7.587780743880232,0.0,5.2,92.0,1.84,92,0,-1.0407601357609004,0,0.23,6,10006
8,ppo_c8_s8,8,ppo,1.8995879566016738,6.537506874953522,0.0,4.8,92.0,1.84,92,0,-1.0006904673821857,0,0.23,7,10007
8,ppo_c8_s8,8,ppo,1.8402968485649245,8.310759101803175,0.0,3.8,97.0,1.94,97,0,-1.1570307954894858,0,0.2425,8,10008
8,ppo_c8_s8,8,ppo,1.812105875622394,7.138787402559547,0.0,4.3999999999999995,97.0,1.94,97,0,-1.027983653652176,0,0.2425,9,10009
8,ppo_c8_s9,9,ppo,1.7158323214866154,7.442860369008484,0.0,4.3999999999999995,111.0,2.22,111,0,-1.2209553524608716,0,0.2775,0,10000
8,ppo_c8_s9,9,ppo,1.7739664369996913,8.691160449411846,0.0,4.6,108.0,2.16,108,0,-1.2357867027528497,0,0.27,1,10001
8,ppo_c8_s9,9,ppo,1.6904188427042064,7.521084841385384,0.0,3.2,113.0,2.26,113,0,-1.2266312529313428,0,0.2825,2,10002
8,ppo_c8_s9,9,ppo,1.7328889310839481,8.016007046860533,0.0,5.4,111.0,2.22,111,0,-1.2866851380845463,0,0.2775,3,10003
8,ppo_c8_s9,9,ppo,1.7664727471304935,8.2412755499929,0.0,6.0,113.0,2.26,113,0,-1.2957350504543252,0,0.2825,4,10004
8,ppo_c8_s9,9,ppo,1.794379898339993,6.813614454672603,0.0,5.0,110.0,2.2,110,0,-1.1695006867053355,0,0.275,5,10005
8,ppo_c8_s9,9,ppo,1.696616123282074,6.897751161955346,0.0,4.0,113.0,2.26,113,0,-1.1871682903358511,0,0.2825,6,10006
8,ppo_c8_s9,9,ppo,1.6790660276093403,7.223585665250902,0.0,3.2,113.0,2.26,113,0,-1.177762950615028,0,0.2825,7,10007
8,ppo_c8_s9,9,ppo,1.7809311585503578,8.830176342642407,0.0,5.4,112.0,2.24,112,0,-1.3207347620684216,0,0.28,8,10008
8,ppo_c8_s9,9,ppo,1.7441586300509797,6.796024029624229,0.0,3.8,110.0,2.2,110,0,-1.1377673955179732,0,0.275,9,10009
12,ppo_c12_s0,0,ppo,2.055641442948547,7.886855405878485,0.0,7.000000000000001,97.0,1.94,94,1,-1.1535454856491383,0,0.16166666666666665,0,10000
12,ppo_c12_s0,0,ppo,2.116730987281002,9.247333244013515,0.0,9.2,97.0,1.94,94,1,-1.4270486923236034,0,0.16166666666666665,1,10001
12,ppo_c12_s0,0,ppo,2.0030447471254753,7.050633134752681,0.0,7.8,100.0,2.0,97,1,-1.1451265021022432,0,0.16666666666666666,2,10002
12,ppo_c12_s0,0,ppo,1.9395376265344322,8.147350175258346,0.0,6.0,101.0,2.02,98,1,-1.129201969158224,0,0.16833333333333333,3,10003
12,ppo_c12_s0,0,ppo,2.1392850131356065,8.787393983557077,0.0,8.6,97.0,1.94,94,1,-1.3320821342571096,0,0.16166666666666665,4,10004
12,ppo_c12_s0,0,ppo,2.0470314376061713,8.659326909104713,0.0,9.0,101.0,2.02,98,1,-1.2977380720349383,0,0.16833333333333333,5,10005
12,ppo_c12_s0,0,ppo,1.9700512763210813,6.897751161955346,0.0,7.8,101.0,2.02,98,1,-1.1462573380830021,0,0.16833333333333333,6,10006
12,ppo_c12_s0,0,ppo,2.0601191636653717,7.704103637026934,0.0,9.0,99.0,1.98,96,1,-1.2049604717248674,0,0.165,7,10007
12,ppo_c12_s0,0,ppo,2.1027680505501722,8.86874559636702,0.0,7.8,97.0,1.94,94,1,-1.2497693335558577,0,0.16166666666666665,8,10008
12,ppo_c12_s0,0,ppo,2.0290130637440917,7.849097613770277,0.0,7.000000000000001,102.0,2.04,99,1,-1.2231051599082339,0,0.17,9,10009
12,ppo_c12_s1,1,ppo,2.1068399883444746,9.542330053089065,0.0,10.8,154.0,3.08,85,23,-2.199384646889934,0,0.25666666666666665,0,10000
12,ppo_c12_s1,1,ppo,2.0995026859546515,8.882052642014061,0.0,11.799999999999999,143.0,2.86,89,18,-2.1338747961753795,0,0.2383333333333333,1,10001
12,ppo_c12_s1,1,ppo,2.3358601975570186,10.227406085323018,0.2,16.6,133.0,2.66,94,13,-2.8815134889568594,0,0.22166666666666668,2,10002
12,ppo_c12_s1,1,ppo,2.1497281517233167,11.036651673963425,0.4,13.0,143.0,2.86,92,17,-2.2746351216260416,0,0.2383333333333333,3,10003
12,ppo_c12_s1,1,ppo,2.077953335001168,11.144687415172232,0.2,10.4,153.0,3.06,90,21,-2.220535165100959,0,0.255,4,10004
12,ppo_c12_s1,1,ppo,2.187909859196064,9.810622929641283,0.0,11.799999999999999,143.0,2.86,92,17,-2.285902861733441,0,0.2383333333333333,5,10005
12,ppo_c12_s1,1,ppo,2.1180489755936223,9.634522301631195,0.0,13.200000000000001,150.0,3.0,87,21,-2.21059022537529,0,0.25,6,10006
12,ppo_c12_s1,1,ppo,1.919995589794647,8.161487952650015,0.0,7.3999999999999995,157.0,3.14,94,21,-1.815835418346008,0,0.26166666666666666,7,10007
12,ppo_c12_s1,1,ppo,1.9277385966628422,10.10846694305709,0.2,7.8,160.0,3.2,91,23,-1.989846558945278,0,0.26666666666666666,8,10008
12,ppo_c12_s1,1,ppo,2.0662031984988722,8.974606017355931,0.0,10.4,148.0,2.96,91,19,-2.0113681438866924,0,0.24666666666666667,9,10009
12,ppo_c12_s2,2,ppo,1.846635354932686,8.090140010173181,0.0,8.799999999999999,131.0,2.62,131,0,-1.5941863729196193,0,0.21833333333333335,0,10000
12,ppo_c12_s2,2,ppo,1.7169795607590899,8.753145420817233,0.0,6.4,138.0,2.76,135,1,-1.6184212587512707,0,0.22999999999999998,1,10001
12,ppo_c12_s2,2,ppo,1.6872083679751473,7.801207678439213,0.0,4.8,135.0,2.7,135,0,-1.4989724986537183,0,0.225,2,10002
12,ppo_c12_s2,2,ppo,1.6280961650302155,9.419871463561709,0.0,5.2,141.0,2.82,132,3,-1.5751505126690293,0,0.235,3,10003
12,ppo_c12_s2,2,ppo,1.7043700899918404,8.32721782763206,0.0,6.4,135.0,2.7,135,0,-1.6008895950084343,0,0.225,4,10004
12,ppo_c12_s2,2,ppo,1.6321215762456136,7.288142434136757,0.0,4.0,140.0,2.8,134,2,-1.4757656344313732,0,0.2333333333333333,5,10005
12,ppo_c12_s2,2,ppo,1.7184259474811685,7.611784278772909,0.0,5.0,132.0,2.64,132,0,-1.4387504668854214,0,0.22,6,10006
12,ppo_c12_s2,2,ppo,1.6985227627169361,7.665250616122762,0.0,7.199999999999999,137.0,2.74,137,0,-1.554597426406955,0,0.22833333333333336,7,10007
12,ppo_c12_s2,2,ppo,1.8433778937311258,9.120557668710736,0.0,7.000000000000001,129.0,2.58,129,0,-1.7357907965588513,0,0.215,8,10008
12,ppo_c12_s2,2,ppo,1.7610043270652163,8.162657326020843,0.0,6.4,132.0,2.64,132,0,-1.5081484802144827,0,0.22,9,10009
12,ppo_c12_s3,3,ppo,1.6588984980219834,7.74548465685135,0.0,5.0,123.0,2.46,123,0,-1.3514674158281115,0,0.205,0,10000
12,ppo_c12_s3,3,ppo,1.6769787908585598,7.783052117288737,0.0,5.800000000000001,121.0,2.42,121,0,-1.3632432687774207,0,0.20166666666666666,1,10001
12,ppo_c12_s3,3,ppo,1.6391626709820912,7.539803401240405,0.0,3.8,124.0,2.48,124,0,-1.3268242044290117,0,0.20666666666666667,2,10002
12,ppo_c12_s3,3,ppo,1.635829660098041,8.146100019375218,0.0,4.8,123.0,2.46,123,0,-1.3392119624595014,0,0.205,3,10003
12,ppo_c12_s3,3,ppo,1.6999015347924047,8.082195785211216,0.0,3.8,122.0,2.44,122,0,-1.3710378721613155,0,0.20333333333333334,4,10004
12,ppo_c12_s3,3,ppo,1.590487660503871,8.558804008238125,0.0,4.0,126.0,2.52,126,0,-1.3951888857754549,0,0.21,5,10005
12,ppo_c12_s3,3,ppo,1.5282344981277232,7.548066473452793,0.0,3.4000000000000004,126.0,2.52,126,0,-1.3437038839461166,0,0.21,6,10006
12,ppo_c12_s3,3,ppo,1.625423981421379,8.070045694498143,0.0,4.2,126.0,2.52,126,0,-1.423000276258856,0,0.21,7,10007
12,ppo_c12_s3,3,ppo,1.647538953091973,7.111608089101237,0.0,3.8,124.0,2.48,124,0,-1.3058417855708475,0,0.20666666666666667,8,10008
12,ppo_c12_s3,3,ppo,1.6710134590538532,8.072284892051606,0.0,4.0,120.0,2.4,120,0,-1.310587244189971,0,0.19999999999999998,9,10009
12,ppo_c12_s4,4,ppo,1.3745918010872595,6.909291855810209,0.0,1.6,162.0,3.24,162,0,-1.6530021041231922,0,0.27,0,10000
12,ppo_c12_s4,4,ppo,1.2248534679828051,6.213803726197481,0.0,0.8,165.0,3.3,165,0,-1.6562682721795046,0,0.27499999999999997,1,10001
12,ppo_c12_s4,4,ppo,1.3699859157416658,8.072958024948258,0.0,1.7999999999999998,151.0,3.02,151,0,-1.5791511197856374,0,0.25166666666666665,2,10002
12,ppo_c12_s4,4,ppo,1.227750605150563,7.672486651046528,0.0,1.4000000000000001,161.0,3.22,161,0,-1.6414964986719438,0,0.26833333333333337,3,10003
12,ppo_c12_s4,4,ppo,1.3508687219280655,6.214373140798389,0.0,1.6,169.0,3.38,166,1,-1.7021362980378378,0,0.2816666666666667,4,10004
12,ppo_c12_s4,4,ppo,1.3460496739446348,8.687846946235132,0.0,1.0,158.0,3.16,158,0,-1.6515370477353986,0,0.26333333333333336,5,10005
12,ppo_c12_s4,4,ppo,1.3411142628969974,6.697227220279874,0.0,1.6,161.0,3.22,158,1,-1.632755839583886,0,0.26833333333333337,6,10006
12,ppo_c12_s4,4,ppo,1.3636022762472946,6.820923471181908,0.0,2.1999999999999997,157.0,3.14,157,0,-1.605440632217129,0,0.26166666666666666,7,10007
12,ppo_c12_s4,4,ppo,1.3643494894993642,5.777294243090336,0.0,1.2,157.0,3.14,157,0,-1.5745597923882177,0,0.26166666666666666,8,10008
12,ppo_c12_s4,4,ppo,1.3130466889468362,6.0647685480670255,0.0,1.4000000000000001,160.0,3.2,160,0,-1.6126653751067117,0,0.26666666666666666,9,10009
12,ppo_c12_s5,5,ppo,1.434004501820456,7.3562245243412105,0.0,4.3999999999999995,161.0,3.22,161,0,-1.7377357739620694,0,0.26833333333333337,0,10000
12,ppo_c12_s5,5,ppo,1.3711311299813602,7.862775593572723,0.0,3.8,161.0,3.22,161,0,-1.7348422570900364,0,0.26833333333333337,1,10001
12,ppo_c12_s5,5,ppo,1.3934649322742638,8.306696152475679,0.0,3.4000000000000004,166.0,3.32,163,1,-1.793208289213965,0,0.27666666666666667,2,10002
12,ppo_c12_s5,5,ppo,1.3346652728054056,7.880765399943436,0.0,2.8000000000000003,164.0,3.28,164,0,-1.720961011058106,0,0.2733333333333333,3,10003
12,ppo_c12_s5,5,ppo,1.3819796176911823,6.798859449367666,0.0,2.6,167.0,3.34,164,1,-1.7222154276273407,0,0.2783333333333333,4,10004
12,ppo_c12_s5,5,ppo,1.3870308042289252,8.683133329459226,0.0,4.3999999999999995,167.0,3.34,164,1,-1.816607690786841,0,0.2783333333333333,5,10005
12,ppo_c12_s5,5,ppo,1.3688651109451453,8.071812816387995,0.0,3.5999999999999996,164.0,3.28,164,0,-1.7708163090138975,0,0.2733333333333333,6,10006
12,ppo_c12_s5,5,ppo,1.4109135982033558,6.577747545958142,0.0,3.2,153.0,3.06,153,0,-1.5898475127399545,0,0.255,7,10007
12,ppo_c12_s5,5,ppo,1.4229462923224692,8.975546135022364,0.0,4.2,164.0,3.28,161,1,-1.8413315074457093,0,0.2733333333333333,8,10008
12,ppo_c12_s5,5,ppo,1.2710742715169663,6.909392804901433,0.0,2.6,169.0,3.38,166,1,-1.740111365407525,0,0.2816666666666667,9,10009
12,ppo_c12_s6,6,ppo,1.7824776340884265,7.886855405878485,0.0,6.6000000000000005,128.0,2.56,125,1,-1.491344629569818,0,0.21333333333333335,0,10000
12,ppo_c12_s6,6,ppo,1.6893657820064514,7.239858190667346,0.0,4.3999999999999995,129.0,2.58,126,1,-1.3617148737623888,0,0.215,1,10001
12,ppo_c12_s6,6,ppo,1.743574265393443,11.491755195655884,0.2,4.8,130.0,2.6,127,1,-1.587781873998218,0,0.21666666666666667,2,10002
12,ppo_c12_s6,6,ppo,1.696240239101225,7.898254798934978,0.0,4.8,126.0,2.52,123,1,-1.3657478787676802,0,0.21,3,10003
12,ppo_c12_s6,6,ppo,1.8935141454513027,8.2412755499929,0.0,6.4,124.0,2.48,121,1,-1.467586148524997,0,0.20666666666666667,4,10004
12,ppo_c12_s6,6,ppo,1.8318739896185192,7.317859161915605,0.0,6.800000000000001,122.0,2.44,119,1,-1.3406194428125424,0,0.20333333333333334,5,10005
12,ppo_c12_s6,6,ppo,1.7533957193084544,7.158896795604055,0.0,4.8,127.0,2.54,124,1,-1.372331040823732,0,0.21166666666666667,6,10006
12,ppo_c12_s6,6,ppo,1.7301569651406452,7.704103637026934,0.0,4.8,128.0,2.56,125,1,-1.3791132763360616,0,0.21333333333333335,7,10007
12,ppo_c12_s6,6,ppo,1.7612652514189062,8.515403665447371,0.0,4.8,126.0,2.52,123,1,-1.4105914665498294,0,0.21,8,10008
12,ppo_c12_s6,6,ppo,1.7872101696633453,7.594113369667905,0.0,5.0,123.0,2.46,120,1,-1.3265594810119132,0,0.205,9,10009
12,ppo_c12_s7,7,ppo,1.5771169387136468,7.094085874965787,0.0,4.2,139.0,2.78,127,4,-1.4714470136336981,0,0.23166666666666666,0,10000
12,ppo_c12_s7,7,ppo,1.5524233645630643,7.516789227120017,0.0,4.2,139.0,2.78,130,3,-1.4838659590393388,0,0.23166666666666666,1,10001
12,ppo_c12_s7,7,ppo,1.5763266606864967,8.488430332332186,0.0,3.8,139.0,2.78,127,4,-1.5525287283772524,0,0.23166666666666666,2,10002
12,ppo_c12_s7,7,ppo,1.6083998488863276,6.946286804896392,0.0,4.6,135.0,2.7,126,3,-1.4316532122737093,0,0.225,3,10003
12,ppo_c12_s7,7,ppo,1.5916315301084905,7.3985247536382115,0.0,3.4000000000000004,137.0,2.74,128,3,-1.4153991745518244,0,0.22833333333333336,4,10004
12,ppo_c12_s7,7,ppo,1.5508255182986441,7.1861836236719965,0.0,4.6,139.0,2.78,127,4,-1.4812925803376742,0,0.23166666666666666,5,10005
12,ppo_c12_s7,7,ppo,1.5716745021227176,7.660231036643311,0.0,4.2,138.0,2.76,126,4,-1.4606559198797715,0,0.22999999999999998,6,10006
12,ppo_c12_s7,7,ppo,1.6606130459378898,7.285900229807189,0.0,5.0,136.0,2.72,127,3,-1.501941526974516,0,0.22666666666666668,7,10007
12,ppo_c12_s7,7,ppo,1.6926119764089689,7.640492924153414,0.0,4.3999999999999995,136.0,2.72,124,4,-1.508033553447707,0,0.22666666666666668,8,10008
12,ppo_c12_s7,7,ppo,1.561194108477061,7.0656386938117945,0.0,3.2,138.0,2.76,129,3,-1.432125002926551,0,0.22999999999999998,9,10009
12,ppo_c12_s8,8,ppo,1.6293679484186077,6.638674087628305,0.0,4.3999999999999995,120.0,2.4,114,2,-1.2468719306646991,0,0.19999999999999998,0,10000
12,ppo_c12_s8,8,ppo,1.6412626642261634,8.933181446323413,0.0,5.0,120.0,2.4,117,1,-1.4441061009088019,0,0.19999999999999998,1,10001
12,ppo_c12_s8,8,ppo,1.520567439694141,6.691645721980467,0.0,3.4000000000000004,123.0,2.46,123,0,-1.2781337654096045,0,0.205,2,10002
12,ppo_c12_s8,8,ppo,1.5098854776195214,7.779229235204759,0.0,2.6,123.0,2.46,120,1,-1.3002188395318477,0,0.205,3,10003
12,ppo_c12_s8,8,ppo,1.6453037518058509,7.5311242109641565,0.0,4.0,123.0,2.46,120,1,-1.334944518935302,0,0.205,4,10004
12,ppo_c12_s8,8,ppo,1.5559693223320377,9.22334594956427,0.0,3.2,125.0,2.5,119,2,-1.437348624988466,0,0.20833333333333334,5,10005
12,ppo_c12_s8,8,ppo,1.6052071952047708,10.118507972322792,0.2,4.3999999999999995,111.0,2.22,111,0,-1.285025367097739,0,0.18500000000000003,6,10006
12,ppo_c12_s8,8,ppo,1.6353692148785248,8.31079394884034,0.0,4.2,120.0,2.4,117,1,-1.4159298372874138,0,0.19999999999999998,7,10007
12,ppo_c12_s8,8,ppo,1.5985707918645844,8.525511543608292,0.0,4.6,122.0,2.44,119,1,-1.3607309233856388,0,0.20333333333333334,8,10008
12,ppo_c12_s8,8,ppo,1.6067658529131486,7.604259751008572,0.0,4.2,119.0,2.38,119,0,-1.3357456085867374,0,0.19833333333333333,9,10009
12,ppo_c12_s9,9,ppo,1.5748935112781834,6.598625212348038,0.0,1.4000000000000001,121.0,2.42,121,0,-1.2295625466063678,0,0.20166666666666666,0,10000
12,ppo_c12_s9,9,ppo,1.638166692825515,8.70508019085569,0.0,2.8000000000000003,119.0,2.38,119,0,-1.2918023580465607,0,0.19833333333333333,1,10001
12,ppo_c12_s9,9,ppo,1.6045977683466879,7.4696408771763245,0.0,2.6,117.0,2.34,117,0,-1.22022856292988,0,0.19499999999999998,2,10002
12,ppo_c12_s9,9,ppo,1.5919183108558395,6.572772453480703,0.0,3.8,121.0,2.42,121,0,-1.2745879589679852,0,0.20166666666666666,3,10003
12,ppo_c12_s9,9,ppo,1.6520611888584014,8.155934185893106,0.0,4.0,117.0,2.34,117,0,-1.2784344227002382,0,0.19499999999999998,4,10004
12,ppo_c12_s9,9,ppo,1.6785291880090063,7.1277346659795455,0.0,4.8,118.0,2.36,118,0,-1.2565985781320825,0,0.19666666666666666,5,10005
12,ppo_c12_s9,9,ppo,1.5881840614074962,7.125989404022786,0.0,3.5999999999999996,119.0,2.38,119,0,-1.2468315932932437,0,0.19833333333333333,6,10006
12,ppo_c12_s9,9,ppo,1.5629248334707875,8.045295739208369,0.0,3.0,120.0,2.4,120,0,-1.2976157365571503,0,0.19999999999999998,7,10007
12,ppo_c12_s9,9,ppo,1.6597601911972208,7.640492924153414,0.0,2.1999999999999997,121.0,2.42,121,0,-1.2797374448241845,0,0.20166666666666666,8,10008
12,ppo_c12_s9,9,ppo,1.6017901658742872,7.529964898156037,0.0,3.4000000000000004,121.0,2.42,121,0,-1.3089040380101364,0,0.20166666666666666,9,10009
inf,ppo_cinf_s0,0,ppo,2.0376805038937875,7.133395436495315,0.0,4.0,63.0,1.26,63,0,-0.7102732612059961,0,,0,10000
inf,ppo_cinf_s0,0,ppo,2.066458704962813,8.70508019085569,0.0,6.4,62.0,1.24,62,0,-0.7835296118077921,0,,1,10001
inf,ppo_cinf_s0,0,ppo,2.0365259898088026,8.194764720785715,0.0,5.0,63.0,1.26,63,0,-0.769452299774916,0,,2,10002
inf,ppo_cinf_s0,0,ppo,1.9844518398051665,7.323399653138507,0.0,5.2,64.0,1.28,64,0,-0.7452521952726965,0,,3,10003
inf,ppo_cinf_s0,0,ppo,2.002059572328174,7.317657067912346,0.0,4.3999999999999995,69.0,1.38,69,0,-0.7565972236479543,0,,4,10004
inf,ppo_cinf_s0,0,ppo,2.0598807805979304,8.659326909104713,0.0,5.6000000000000005,64.0,1.28,64,0,-0.7971828723770682,0,,5,10005
inf,ppo_cinf_s0,0,ppo,1.9933597209690377,7.789724449270406,0.0,5.2,65.0,1.3,65,0,-0.7702986503575161,0,,6,10006
inf,ppo_cinf_s0,0,ppo,2.0403642511944,7.704103637026934,0.0,5.6000000000000005,65.0,1.3,65,0,-0.7675705920851498,0,,7,10007
inf,ppo_cinf_s0,0,ppo,2.018067338311668,7.363361478177297,0.0,3.4000000000000004,66.0,1.32,66,0,-0.7494668116639599,0,,8,10008
inf,ppo_cinf_s0,0,ppo,2.034242211114012,6.8488257647001,0.0,5.0,65.0,1.3,65,0,-0.7224083324676511,0,,9,10009
inf,ppo_cinf_s1,1,ppo,2.169743169265359,7.394338831329825,0.0,5.0,55.0,1.1,55,0,-0.669523086103894,0,,0,10000
inf,ppo_cinf_s1,1,ppo,2.1594369036623666,8.70508019085569,0.0,7.000000000000001,58.0,1.16,58,0,-0.7193025139305416,0,,1,10001
inf,ppo_cinf_s1,1,ppo,2.1022155493315218,7.240080056995693,0.0,4.6,60.0,1.2,60,0,-0.6968722283656442,0,,2,10002
inf,ppo_cinf_s1,1,ppo,2.1289659354420665,8.318885366587367,0.0,6.0,54.0,1.08,54,0,-0.6608821161168799,0,,3,10003
inf,ppo_cinf_s1,1,ppo,2.255911782957271,7.694652285111873,0.0,5.800000000000001,55.0,1.1,55,0,-0.6673636169129212,0,,4,10004
inf,ppo_cinf_s1,1,ppo,2.081517597233782,8.659326909104713,0.0,4.0,61.0,1.22,61,0,-0.7354468177492979,0,,5,10005
inf,ppo_cinf_s1,1,ppo,2.2048781598465146,7.790597956954608,0.0,7.6,53.0,1.06,53,0,-0.7165836440498787,0,,6,10006
inf,ppo_cinf_s1,1,ppo,2.1269134924308095,7.704103637026934,0.0,5.2,58.0,1.16,58,0,-0.6546837660003431,0,,7,10007
inf,ppo_cinf_s1,1,ppo,2.179974961503322,7.387481176037665,0.0,6.2,57.0,1.14,57,0,-0.7110186861214338,0,,8,10008
inf,ppo_cinf_s1,1,ppo,2.168310031690555,7.225538570664787,0.0,5.6000000000000005,56.0,1.12,56,0,-0.6644191718084063,0,,9,10009
inf,ppo_cinf_s2,2,ppo,2.1338975218860643,7.569426974447725,0.0,5.4,57.0,1.14,57,0,-0.7029556610599467,0,,0,10000
