C_max,seed,arm,mean_bi,peak_bi,weeks_bi_ge10_pct,weeks_bi_ge5_pct,total_cost,mean_weekly_cost,n_sr,n_sp,episode_return,n_infeasible_weeks,budget_utilisation,rep,eval_seed,model
4,2,a2c,2.0649260194737997,7.323399653138507,0.0,7.199999999999999,73.0,1.46,70,1,-0.839986047150427,0,0.365,3,10003,a2c_c4_s2
4,2,a2c,2.15843954819576,7.455291224429695,0.0,4.6,69.0,1.38,69,0,-0.8105831771449188,0,0.345,4,10004,a2c_c4_s2
4,2,a2c,2.1961777438209453,8.659326909104713,0.0,7.6,65.0,1.3,65,0,-0.880428230165268,0,0.325,5,10005,a2c_c4_s2
4,2,a2c,2.1272402041157337,7.2726884240532685,0.0,7.000000000000001,69.0,1.38,69,0,-0.8231681691299917,0,0.345,6,10006,a2c_c4_s2
4,2,a2c,2.198122761985239,7.704103637026934,0.0,7.8,65.0,1.3,65,0,-0.7900041415982044,0,0.325,7,10007,a2c_c4_s2
4,2,a2c,2.287194191839151,9.045181149084133,0.0,7.8,60.0,1.2,60,0,-0.9079208404428094,0,0.3,8,10008,a2c_c4_s2
4,2,a2c,2.2303053415602005,6.8488257647001,0.0,7.6,65.0,1.3,65,0,-0.7952828850134589,0,0.325,9,10009,a2c_c4_s2
6,-1,none,3.5205704900611963,10.27572678461861,0.2,31.2,0.0,0.0,0,0,-3.9552239508931804,0,0.0,0,10000,
6,-1,none,3.5735059761490993,11.558827154133272,0.8,31.4,0.0,0.0,0,0,-4.400926688530577,0,0.0,1,10001,
6,-1,none,3.555085312669689,11.491755195655884,1.7999999999999998,32.0,0.0,0.0,0,0,-4.382407478326048,0,0.0,2,10002,
6,-1,none,3.4755978427557728,11.036651673963425,2.0,29.799999999999997,0.0,0.0,0,0,-4.419501417066388,0,0.0,3,10003,
6,-1,none,3.610058176329036,12.719639966097866,1.4000000000000001,32.0,0.0,0.0,0,0,-3.9576580665485053,0,0.0,4,10004,
6,-1,none,3.581162792182914,11.686173882961683,1.2,31.2,0.0,0.0,0,0,-4.305921674068077,0,0.0,5,10005,
6,-1,none,3.47520887470462,10.724262310611014,0.6,32.0,0.0,0.0,0,0,-3.8229622407484833,0,0.0,6,10006,
6,-1,none,3.577573746811968,11.877709145842172,1.4000000000000001,32.0,0.0,0.0,0,0,-4.419323434854594,0,0.0,7,10007,
6,-1,none,3.562545115023868,11.941921622593817,1.6,29.4,0.0,0.0,0,0,-4.430528345974279,0,0.0,8,10008,
6,-1,none,3.5375952860124387,11.525809408455363,0.8,30.599999999999998,0.0,0.0,0,0,-4.270710674958208,0,0.0,9,10009,
6,-1,threshold,2.933850107906563,9.806684536492654,0.0,19.8,129.0,2.58,0,43,-2.916125391191401,0,0.43,0,10000,
6,-1,threshold,2.951414111683589,9.871532990742024,0.0,22.2,147.0,2.94,0,49,-3.2032276688169126,0,0.49,1,10001,
6,-1,threshold,2.9000318057895287,11.491755195655884,0.4,20.8,144.0,2.88,0,48,-3.0308106605729552,0,0.48,2,10002,
6,-1,threshold,2.8354633648188527,10.026729066722808,0.2,19.400000000000002,141.0,2.82,0,47,-2.717666265021653,0,0.47,3,10003,
6,-1,threshold,2.9783087889630484,11.131215369567245,0.6,21.2,144.0,2.88,0,48,-2.822444704715099,0,0.48,4,10004,
6,-1,threshold,2.8958816510360803,9.593521097702258,0.0,20.200000000000003,156.0,3.12,0,52,-2.9169745650812127,0,0.52,5,10005,
6,-1,threshold,2.8588111027622,10.151476367246534,0.6,20.599999999999998,141.0,2.82,0,47,-2.9373233007956925,0,0.47,6,10006,
6,-1,threshold,2.920847399194171,9.835663631783003,0.0,21.6,150.0,3.0,0,50,-3.0313238666490223,0,0.5,7,10007,
6,-1,threshold,2.9529728468069125,9.744107605861808,0.0,20.200000000000003,141.0,2.82,0,47,-3.2598773747068934,0,0.47,8,10008,
6,-1,threshold,2.9024651446088554,10.415239320707652,0.2,19.8,147.0,2.94,0,49,-3.1701169431484626,0,0.49,9,10009,
6,-1,calendar,2.3001741533943387,9.647813072072946,0.0,7.6,52.0,1.04,52,0,-0.8483087949859909,0,0.17333333333333334,0,10000,
6,-1,calendar,2.3182379962825763,9.247333244013515,0.0,8.200000000000001,53.0,1.06,53,0,-0.8670881135844417,0,0.17666666666666667,1,10001,
6,-1,calendar,2.3535672829261016,11.491755195655884,0.2,9.4,52.0,1.04,52,0,-1.0004544762028673,0,0.17333333333333334,2,10002,
6,-1,calendar,2.334045364383254,8.664392375717949,0.0,9.2,49.0,0.98,49,0,-0.845690175111267,0,0.16333333333333333,3,10003,
6,-1,calendar,2.4041539193945707,8.787393983557077,0.0,9.2,52.0,1.04,52,0,-0.8674970572241335,0,0.17333333333333334,4,10004,
6,-1,calendar,2.313277959385646,9.25143592459991,0.0,9.2,55.0,1.1,55,0,-0.9835817218547778,0,0.18333333333333335,5,10005,
6,-1,calendar,2.2691581234987117,7.611784278772909,0.0,8.799999999999999,54.0,1.08,54,0,-0.7271105016098792,0,0.18000000000000002,6,10006,
6,-1,calendar,2.3362571537433934,8.978540406273597,0.0,9.0,54.0,1.08,54,0,-0.9543772670671833,0,0.18000000000000002,7,10007,
6,-1,calendar,2.3752754690571876,10.10846694305709,0.2,8.4,52.0,1.04,52,0,-1.0519174902657653,0,0.17333333333333334,8,10008,
6,-1,calendar,2.272838081074682,7.487075984725106,0.0,8.200000000000001,55.0,1.1,55,0,-0.7698726942671205,0,0.18333333333333335,9,10009,
6,-1,mpc1,2.931068922753347,7.987166207317442,0.0,20.200000000000003,22.0,0.44,22,0,-0.9686938604736022,0,0.07333333333333333,0,10000,
6,-1,mpc1,2.981303909642742,9.541006790050028,0.0,21.2,22.0,0.44,22,0,-1.2696702362346395,0,0.07333333333333333,1,10001,
6,-1,mpc1,2.9679555296646587,9.13729537857408,0.0,21.8,22.0,0.44,22,0,-1.197149447007364,0,0.07333333333333333,2,10002,
6,-1,mpc1,2.8867396091826376,9.322694330981069,0.0,19.0,22.0,0.44,22,0,-1.1451775452392943,0,0.07333333333333333,3,10003,
6,-1,mpc1,3.029564561563386,10.583100229295798,0.2,20.599999999999998,22.0,0.44,22,0,-1.201715863785187,0,0.07333333333333333,4,10004,
6,-1,mpc1,2.99161709389056,9.25143592459991,0.0,21.4,22.0,0.44,22,0,-1.1949351422486525,0,0.07333333333333333,5,10005,
6,-1,mpc1,2.9009143209345476,8.100682899502585,0.0,22.0,22.0,0.44,22,0,-1.0126772579459666,0,0.07333333333333333,6,10006,
6,-1,mpc1,2.9917578473430178,9.70762570240805,0.0,22.2,22.0,0.44,22,0,-1.2744892173405662,0,0.07333333333333333,7,10007,
6,-1,mpc1,2.9722777120127857,9.120557668710736,0.0,20.200000000000003,22.0,0.44,22,0,-1.1142138430021473,0,0.07333333333333333,8,10008,
6,-1,mpc1,2.953370208154834,9.327366945477825,0.0,20.8,22.0,0.44,22,0,-1.1702687966911594,0,0.07333333333333333,9,10009,
6,0,ppo,2.216230947234381,7.52784740897907,0.0,7.6,56.0,1.12,56,0,-0.7528654089932435,0,0.18666666666666668,0,10000,ppo_c6_s0
6,0,ppo,2.220658262549734,8.381562193921008,0.0,7.8,55.0,1.1,55,0,-0.7976316864027276,0,0.18333333333333335,1,10001,ppo_c6_s0
6,0,ppo,2.123699319691187,7.0868822585143745,0.0,6.4,61.0,1.22,61,0,-0.7115473140224324,0,0.20333333333333334,2,10002,ppo_c6_s0
6,0,ppo,2.1624389376978566,8.233592922245412,0.0,7.6,55.0,1.1,55,0,-0.7322078622482802,0,0.18333333333333335,3,10003,ppo_c6_s0
6,0,ppo,2.2257872544182247,7.710475514166649,0.0,7.000000000000001,58.0,1.16,58,0,-0.7442299253652047,0,0.19333333333333333,4,10004,ppo_c6_s0
6,0,ppo,2.2520700386822567,8.659326909104713,0.0,7.3999999999999995,53.0,1.06,53,0,-0.7151568369897832,0,0.17666666666666667,5,10005,ppo_c6_s0
6,0,ppo,2.0774392048631034,6.959205248045812,0.0,4.8,60.0,1.2,60,0,-0.6996264935502965,0,0.19999999999999998,6,10006,ppo_c6_s0
6,0,ppo,2.1134479846257164,7.111119192575464,0.0,6.4,61.0,1.22,61,0,-0.694959833225182,0,0.20333333333333334,7,10007,ppo_c6_s0
6,0,ppo,2.2544961736201374,8.624965682183072,0.0,6.2,54.0,1.08,54,0,-0.704395762934283,0,0.18000000000000002,8,10008,ppo_c6_s0
6,0,ppo,2.1774434848699955,7.5077634635204165,0.0,5.6000000000000005,56.0,1.12,56,0,-0.7133613310397097,0,0.18666666666666668,9,10009,ppo_c6_s0
6,1,ppo,2.1444641541134093,7.775835168028487,0.0,7.000000000000001,58.0,1.16,58,0,-0.7481625925070539,0,0.19333333333333333,0,10000,ppo_c6_s1
6,1,ppo,2.0924353825232567,7.61403714493733,0.0,6.2,62.0,1.24,62,0,-0.7355530831795233,0,0.20666666666666667,1,10001,ppo_c6_s1
6,1,ppo,2.084827827628909,7.76532434800024,0.0,6.4,61.0,1.22,61,0,-0.7883703359140328,0,0.20333333333333334,2,10002,ppo_c6_s1
6,1,ppo,2.001174491287807,8.024240428636665,0.0,5.6000000000000005,63.0,1.26,63,0,-0.7652066824130368,0,0.21,3,10003,ppo_c6_s1
6,1,ppo,2.1463834107148076,8.336541443928581,0.0,6.4,62.0,1.24,62,0,-0.7364468219647006,0,0.20666666666666667,4,10004,ppo_c6_s1
6,1,ppo,2.118114722163967,8.659326909104713,0.0,5.6000000000000005,61.0,1.22,61,0,-0.7573782662875735,0,0.20333333333333334,5,10005,ppo_c6_s1
6,1,ppo,2.200434587578382,7.567108271401706,0.0,9.0,56.0,1.12,56,0,-0.688423815037474,0,0.18666666666666668,6,10006,ppo_c6_s1
6,1,ppo,2.123160961737667,7.704103637026934,0.0,7.199999999999999,59.0,1.18,59,0,-0.7686058153850448,0,0.19666666666666666,7,10007,ppo_c6_s1
6,1,ppo,2.009292660421182,7.851196157893021,0.0,4.3999999999999995,67.0,1.34,67,0,-0.7816424650085195,0,0.22333333333333336,8,10008,ppo_c6_s1
6,1,ppo,2.068732334490763,7.860899741060227,0.0,5.4,63.0,1.26,63,0,-0.7788507075372364,0,0.21,9,10009,ppo_c6_s1
6,2,ppo,2.0154221602777844,7.442860369008484,0.0,7.000000000000001,72.0,1.44,72,0,-0.8162787986297146,0,0.24,0,10000,ppo_c6_s2
6,2,ppo,2.130048025210356,8.70508019085569,0.0,7.199999999999999,68.0,1.36,68,0,-0.915340298133671,0,0.22666666666666668,1,10001,ppo_c6_s2
6,2,ppo,2.1378334556031113,7.411928240455142,0.0,8.0,65.0,1.3,65,0,-0.7896246155527078,0,0.21666666666666667,2,10002,ppo_c6_s2
6,2,ppo,2.0599132096127595,9.322694330981069,0.0,6.4,67.0,1.34,67,0,-0.8892953029485946,0,0.22333333333333336,3,10003,ppo_c6_s2
6,2,ppo,2.1507809635811745,7.5311242109641565,0.0,7.199999999999999,69.0,1.38,69,0,-0.8461159154550524,0,0.22999999999999998,4,10004,ppo_c6_s2
6,2,ppo,2.0873183277094456,7.7995053863309245,0.0,6.800000000000001,70.0,1.4,70,0,-0.8642381651340807,0,0.2333333333333333,5,10005,ppo_c6_s2
6,2,ppo,2.0172719024226193,7.327808286169148,0.0,6.4,73.0,1.46,73,0,-0.8405422177521047,0,0.24333333333333332,6,10006,ppo_c6_s2
6,2,ppo,2.0621369371930087,8.254541857142012,0.0,5.800000000000001,72.0,1.44,72,0,-0.9163715107612501,0,0.24,7,10007,ppo_c6_s2
6,2,ppo,2.0562324856959906,7.363361478177297,0.0,5.800000000000001,73.0,1.46,73,0,-0.8371627883751231,0,0.24333333333333332,8,10008,ppo_c6_s2
6,2,ppo,2.029364331778787,7.396758461323725,0.0,4.8,73.0,1.46,73,0,-0.8186298217334189,0,0.24333333333333332,9,10009,ppo_c6_s2
6,3,ppo,2.079387287889023,7.886855405878485,0.0,7.000000000000001,76.0,1.52,76,0,-0.998724955686604,0,0.25333333333333335,0,10000,ppo_c6_s3
6,3,ppo,1.9566307057841437,7.465004457365101,0.0,5.2,83.0,1.66,83,0,-0.9478145473134585,0,0.27666666666666667,1,10001,ppo_c6_s3
6,3,ppo,2.0126967890945258,7.374350785219326,0.0,5.800000000000001,79.0,1.58,79,0,-0.9228435622914304,0,0.26333333333333336,2,10002,ppo_c6_s3
6,3,ppo,2.0029253130416915,8.911500169681423,0.0,5.6000000000000005,77.0,1.54,77,0,-0.981882148843625,0,0.25666666666666665,3,10003,ppo_c6_s3
6,3,ppo,2.0794569207551037,7.707498301615994,0.0,5.6000000000000005,79.0,1.58,79,0,-0.912359676274788,0,0.26333333333333336,4,10004,ppo_c6_s3
6,3,ppo,2.0690507584683884,7.7995053863309245,0.0,6.2,79.0,1.58,79,0,-0.9293469218866147,0,0.26333333333333336,5,10005,ppo_c6_s3
6,3,ppo,1.988813928520684,7.132501032277096,0.0,6.800000000000001,79.0,1.58,79,0,-0.9041671558073321,0,0.26333333333333336,6,10006,ppo_c6_s3
6,3,ppo,2.0720698859965494,7.230817278405434,0.0,5.6000000000000005,77.0,1.54,77,0,-0.876422116582687,0,0.25666666666666665,7,10007,ppo_c6_s3
6,3,ppo,2.012755968274881,7.8736547723703465,0.0,6.2,78.0,1.56,78,0,-0.9237835582050538,0,0.26,8,10008,ppo_c6_s3
6,3,ppo,2.0062266508862954,7.782842788580875,0.0,4.8,79.0,1.58,79,0,-0.9337608199243255,0,0.26333333333333336,9,10009,ppo_c6_s3
6,4,ppo,2.1238160717411603,8.149538002142947,0.0,6.800000000000001,70.0,1.4,70,0,-0.9631013269763403,0,0.2333333333333333,0,10000,ppo_c6_s4
6,4,ppo,1.935519150201827,8.327359625787674,0.0,5.6000000000000005,78.0,1.56,78,0,-0.9168992690158126,0,0.26,1,10001,ppo_c6_s4
6,4,ppo,2.2100749246805216,8.33816987909888,0.0,9.4,67.0,1.34,67,0,-0.948650043189135,0,0.22333333333333336,2,10002,ppo_c6_s4
6,4,ppo,1.9740233877877404,7.645429891248545,0.0,3.5999999999999996,74.0,1.48,74,0,-0.824554426817773,0,0.24666666666666667,3,10003,ppo_c6_s4
6,4,ppo,2.1453420577422437,7.7926882732134874,0.0,7.000000000000001,72.0,1.44,72,0,-0.9212744244534006,0,0.24,4,10004,ppo_c6_s4
6,4,ppo,2.0873450575382866,8.659326909104713,0.0,5.0,73.0,1.46,73,0,-0.9232654397795527,0,0.24333333333333332,5,10005,ppo_c6_s4
6,4,ppo,2.0603885124399843,9.298241701200714,0.0,5.800000000000001,71.0,1.42,71,0,-0.9216667634477116,0,0.23666666666666666,6,10006,ppo_c6_s4
6,4,ppo,2.0215026506974065,6.9263162790344674,0.0,7.3999999999999995,77.0,1.54,77,0,-0.8526817911771372,0,0.25666666666666665,7,10007,ppo_c6_s4
6,4,ppo,2.011035238376675,6.883845871537347,0.0,5.2,74.0,1.48,74,0,-0.8210638412991538,0,0.24666666666666667,8,10008,ppo_c6_s4
6,4,ppo,2.047028217749158,7.700336720311246,0.0,5.2,72.0,1.44,72,0,-0.8522225152702984,0,0.24,9,10009,ppo_c6_s4
6,5,ppo,2.1665804933863533,7.579737187638145,0.0,6.4,55.0,1.1,55,0,-0.7107768911753266,0,0.18333333333333335,0,10000,ppo_c6_s5
6,5,ppo,1.9568545210670962,8.70508019085569,0.0,5.6000000000000005,68.0,1.36,68,0,-0.8381023121994371,0,0.22666666666666668,1,10001,ppo_c6_s5
6,5,ppo,2.0229157977111503,7.344289889276992,0.0,6.800000000000001,63.0,1.26,63,0,-0.7351732422014687,0,0.21,2,10002,ppo_c6_s5
6,5,ppo,1.8846833446597333,7.682897013431928,0.0,4.6,66.0,1.32,66,0,-0.782124593512493,0,0.22,3,10003,ppo_c6_s5
6,5,ppo,2.1446616688520033,8.150850117425488,0.0,5.6000000000000005,60.0,1.2,60,0,-0.7657452617289783,0,0.19999999999999998,4,10004,ppo_c6_s5
6,5,ppo,2.012601991830512,8.659326909104713,0.0,5.800000000000001,65.0,1.3,65,0,-0.8010876494469895,0,0.21666666666666667,5,10005,ppo_c6_s5
6,5,ppo,2.0707254881337613,7.756172809519826,0.0,5.6000000000000005,59.0,1.18,59,0,-0.8044268841296367,0,0.19666666666666666,6,10006,ppo_c6_s5
6,5,ppo,2.1433363098669385,7.704103637026934,0.0,6.800000000000001,58.0,1.16,58,0,-0.733318539105851,0,0.19333333333333333,7,10007,ppo_c6_s5
6,5,ppo,2.1930041894380805,9.120557668710736,0.0,6.6000000000000005,53.0,1.06,53,0,-0.7779317025182038,0,0.17666666666666667,8,10008,ppo_c6_s5
6,5,ppo,2.016951149038046,7.561900944469591,0.0,6.2,63.0,1.26,63,0,-0.7595240006383996,0,0.21,9,10009,ppo_c6_s5
6,6,ppo,2.1952452676162593,7.2081223414725,0.0,7.6,56.0,1.12,56,0,-0.7314350595351572,0,0.18666666666666668,0,10000,ppo_c6_s6
6,6,ppo,2.1346157853241072,7.358441819550535,0.0,9.0,67.0,1.34,67,0,-0.8288241390766984,0,0.22333333333333336,1,10001,ppo_c6_s6
6,6,ppo,2.0781173470273404,7.28850160398342,0.0,6.4,66.0,1.32,66,0,-0.7740977601824798,0,0.22,2,10002,ppo_c6_s6
6,6,ppo,2.045359788309573,7.323399653138507,0.0,6.6000000000000005,61.0,1.22,61,0,-0.7361227485295478,0,0.20333333333333334,3,10003,ppo_c6_s6
6,6,ppo,2.2688991008196235,8.760417177163067,0.0,7.199999999999999,60.0,1.2,60,0,-0.7873676686305269,0,0.19999999999999998,4,10004,ppo_c6_s6
6,6,ppo,2.1874718085964875,8.659326909104713,0.0,6.4,59.0,1.18,59,0,-0.8029482550870017,0,0.19666666666666666,5,10005,ppo_c6_s6
6,6,ppo,2.1236335104526356,7.611784278772909,0.0,7.000000000000001,61.0,1.22,61,0,-0.7732481907316022,0,0.20333333333333334,6,10006,ppo_c6_s6
6,6,ppo,2.171303128618896,7.174125061871689,0.0,6.4,63.0,1.26,63,0,-0.7697125582099597,0,0.21,7,10007,ppo_c6_s6
6,6,ppo,2.213985886254406,8.022918395969848,0.0,6.800000000000001,58.0,1.16,58,0,-0.7500603128776613,0,0.19333333333333333,8,10008,ppo_c6_s6
6,6,ppo,2.069222226654919,7.487075984725106,0.0,6.2,66.0,1.32,66,0,-0.7817211637790316,0,0.22,9,10009,ppo_c6_s6
6,7,ppo,1.9759284071938354,7.297932083972733,0.0,5.2,77.0,1.54,77,0,-0.8615799402760118,0,0.25666666666666665,0,10000,ppo_c6_s7
6,7,ppo,2.0154715912512513,7.557825231790774,0.0,6.6000000000000005,78.0,1.56,78,0,-0.91243875844595,0,0.26,1,10001,ppo_c6_s7
6,7,ppo,1.9550121648889178,6.803256309826696,0.0,4.8,80.0,1.6,80,0,-0.8712897271750011,0,0.26666666666666666,2,10002,ppo_c6_s7
6,7,ppo,2.04940325743609,7.963638918284027,0.0,6.800000000000001,73.0,1.46,73,0,-0.920897130211322,0,0.24333333333333332,3,10003,ppo_c6_s7
6,7,ppo,2.067612558913252,7.566573193888469,0.0,5.6000000000000005,77.0,1.54,77,0,-0.9248400589551202,0,0.25666666666666665,4,10004,ppo_c6_s7
6,7,ppo,2.038161729833423,8.659326909104713,0.0,5.800000000000001,77.0,1.54,77,0,-0.9355347205109465,0,0.25666666666666665,5,10005,ppo_c6_s7
6,7,ppo,2.00158363812738,7.428944732054503,0.0,5.800000000000001,76.0,1.52,76,0,-0.8810275134301823,0,0.25333333333333335,6,10006,ppo_c6_s7
6,7,ppo,1.9339664233143181,7.704103637026934,0.0,3.8,81.0,1.62,81,0,-0.8863878170485422,0,0.27,7,10007,ppo_c6_s7
6,7,ppo,1.961224166330224,7.363361478177297,0.0,5.800000000000001,81.0,1.62,81,0,-0.9070705264147787,0,0.27,8,10008,ppo_c6_s7
6,7,ppo,1.8346178428868833,7.31538334668866,0.0,4.6,85.0,1.7,85,0,-0.9319855935919215,0,0.2833333333333333,9,10009,ppo_c6_s7
6,8,ppo,1.8527136840497016,7.399628300879124,0.0,4.6,87.0,1.74,87,0,-0.9215392587607555,0,0.29,0,10000,ppo_c6_s8
6,8,ppo,2.043006948995719,7.3650881881218,0.0,6.4,79.0,1.58,79,0,-0.878430977748812,0,0.26333333333333336,1,10001,ppo_c6_s8
6,8,ppo,2.0576727574798683,7.651948876049175,0.0,6.6000000000000005,79.0,1.58,79,0,-0.8931640224161684,0,0.26333333333333336,2,10002,ppo_c6_s8
6,8,ppo,1.8276411304983713,7.471062333986075,0.0,3.8,85.0,1.7,85,0,-0.9247147447363704,0,0.2833333333333333,3,10003,ppo_c6_s8
6,8,ppo,2.0238931824531217,7.43920136209456,0.0,5.4,81.0,1.62,81,0,-0.8678999070564726,0,0.27,4,10004,ppo_c6_s8
6,8,ppo,1.935315493910468,8.659326909104713,0.0,3.5999999999999996,85.0,1.7,85,0,-1.0069023845680714,0,0.2833333333333333,5,10005,ppo_c6_s8
6,8,ppo,1.951280684682246,7.817822196612996,0.0,4.8,82.0,1.64,82,0,-0.9626607693088368,0,0.2733333333333333,6,10006,ppo_c6_s8
6,8,ppo,2.0077892197775324,7.964062503390749,0.0,4.8,81.0,1.62,81,0,-0.8969777482732662,0,0.27,7,10007,ppo_c6_s8
6,8,ppo,1.9743169288601439,6.892137868523276,0.0,4.6,82.0,1.64,82,0,-0.9147390255927483,0,0.2733333333333333,8,10008,ppo_c6_s8
6,8,ppo,1.9779247024544806,6.952771202285017,0.0,5.2,81.0,1.62,81,0,-0.8901367532837361,0,0.27,9,10009,ppo_c6_s8
6,9,ppo,2.0812404603331194,7.368544184138989,0.0,6.6000000000000005,60.0,1.2,60,0,-0.7210050474042535,0,0.19999999999999998,0,10000,ppo_c6_s9
6,9,ppo,2.116772041296117,7.9832629640953465,0.0,7.3999999999999995,62.0,1.24,62,0,-0.8226543861857665,0,0.20666666666666667,1,10001,ppo_c6_s9
6,9,ppo,2.069616496281699,7.1879146902132645,0.0,6.2,66.0,1.32,66,0,-0.739885339754253,0,0.22,2,10002,ppo_c6_s9
6,9,ppo,2.0842879003130474,8.222444008553557,0.0,7.000000000000001,60.0,1.2,60,0,-0.7870017234089236,0,0.19999999999999998,3,10003,ppo_c6_s9
6,9,ppo,2.208861798387464,8.792608391901181,0.0,7.3999999999999995,59.0,1.18,59,0,-0.7939163836821362,0,0.19666666666666666,4,10004,ppo_c6_s9
6,9,ppo,2.1216732346209337,8.659326909104713,0.0,6.0,63.0,1.26,63,0,-0.8631993147729439,0,0.21,5,10005,ppo_c6_s9
6,9,ppo,2.146226172261816,7.115523868235003,0.0,6.800000000000001,58.0,1.16,58,0,-0.7159961181595318,0,0.19333333333333333,6,10006,ppo_c6_s9
6,9,ppo,2.1428372706532848,7.709128634136417,0.0,6.0,61.0,1.22,61,0,-0.7277232251750549,0,0.20333333333333334,7,10007,ppo_c6_s9
6,9,ppo,2.0776935424130563,8.030653438784434,0.0,5.4,65.0,1.3,65,0,-0.8209521583081947,0,0.21666666666666667,8,10008,ppo_c6_s9
6,9,ppo,2.1270810947532883,7.770591979952302,0.0,6.800000000000001,59.0,1.18,59,0,-0.7386821696315795,0,0.19666666666666666,9,10009,ppo_c6_s9
6,0,a2c,2.321549191621397,7.886855405878485,0.0,12.4,65.0,1.3,65,0,-1.0722637898911773,0,0.21666666666666667,0,10000,a2c_c6_s0
6,0,a2c,2.3997044694918923,8.886258565400807,0.0,16.400000000000002,66.0,1.32,66,0,-1.4624703449128824,0,0.22,1,10001,a2c_c6_s0
6,0,a2c,2.384846633945069,11.491755195655884,0.2,14.799999999999999,72.0,1.44,69,1,-1.4265631925078703,0,0.24,2,10002,a2c_c6_s0
6,0,a2c,2.271588097873998,9.680207235188709,0.0,12.2,60.0,1.2,60,0,-1.1936175054441271,0,0.19999999999999998,3,10003,a2c_c6_s0
6,0,a2c,2.4199826526473127,11.085576159510081,0.2,12.6,62.0,1.24,62,0,-1.2523762089049537,0,0.20666666666666667,4,10004,a2c_c6_s0
6,0,a2c,2.3531945640102854,9.455306849014606,0.0,11.799999999999999,71.0,1.42,68,1,-1.3862758447404389,0,0.23666666666666666,5,10005,a2c_c6_s0
6,0,a2c,2.321705531895298,8.540141904698578,0.0,13.0,64.0,1.28,64,0,-1.2012820695863007,0,0.21333333333333335,6,10006,a2c_c6_s0
6,0,a2c,2.4469079943108687,10.754796228922956,0.2,15.6,70.0,1.4,67,1,-1.6197286566508007,0,0.2333333333333333,7,10007,a2c_c6_s0
6,0,a2c,2.4694760195812324,9.092052058791351,0.0,16.6,62.0,1.24,62,0,-1.4040074304739831,0,0.20666666666666667,8,10008,a2c_c6_s0
6,0,a2c,2.1878431872012087,8.331994928722317,0.0,9.6,66.0,1.32,66,0,-1.0010118744027685,0,0.22,9,10009,a2c_c6_s0
6,1,a2c,2.057876769534146,7.80955384046305,0.0,7.199999999999999,72.0,1.44,72,0,-0.8868008891380044,0,0.24,0,10000,a2c_c6_s1
6,1,a2c,2.1436704181850255,8.753145420817233,0.0,8.799999999999999,68.0,1.36,68,0,-0.9885877789988478,0,0.22666666666666668,1,10001,a2c_c6_s1
6,1,a2c,2.0810421464076945,8.042792804930324,0.0,7.3999999999999995,72.0,1.44,72,0,-0.9622151659647202,0,0.24,2,10002,a2c_c6_s1
6,1,a2c,2.0860819284537526,7.323399653138507,0.0,7.199999999999999,66.0,1.32,66,0,-0.7757320961465166,0,0.22,3,10003,a2c_c6_s1
6,1,a2c,2.121285971868164,8.2412755499929,0.0,8.200000000000001,74.0,1.48,74,0,-0.9677644177622173,0,0.24666666666666667,4,10004,a2c_c6_s1
6,1,a2c,2.167620654040485,8.659326909104713,0.0,8.200000000000001,71.0,1.42,71,0,-0.926642285149585,0,0.23666666666666666,5,10005,a2c_c6_s1
6,1,a2c,2.103289176581115,7.610304956136743,0.0,9.2,67.0,1.34,67,0,-0.8867326479260623,0,0.22333333333333336,6,10006,a2c_c6_s1
6,1,a2c,2.061994626432733,7.228828004008194,0.0,6.6000000000000005,73.0,1.46,73,0,-0.8808142936226488,0,0.24333333333333332,7,10007,a2c_c6_s1
6,1,a2c,2.156955897505688,8.022918395969848,0.0,6.800000000000001,66.0,1.32,66,0,-0.8460695983040916,0,0.22,8,10008,a2c_c6_s1
6,1,a2c,2.030141927132722,7.519681061579682,0.0,6.4,74.0,1.48,74,0,-0.8717425896340484,0,0.24666666666666667,9,10009,a2c_c6_s1
6,2,a2c,2.131019491450225,7.886855405878485,0.0,7.8,58.0,1.16,58,0,-0.7495718868158914,0,0.19333333333333333,0,10000,a2c_c6_s2
6,2,a2c,2.1555282577037413,8.70508019085569,0.0,8.6,60.0,1.2,60,0,-0.875655208061018,0,0.19999999999999998,1,10001,a2c_c6_s2
6,2,a2c,2.0954218839984593,7.734266026972021,0.0,6.800000000000001,61.0,1.22,61,0,-0.7777323113457929,0,0.20333333333333334,2,10002,a2c_c6_s2
6,2,a2c,2.0371262358155886,7.323399653138507,0.0,5.2,60.0,1.2,60,0,-0.7166667264721618,0,0.19999999999999998,3,10003,a2c_c6_s2
6,2,a2c,2.250527415110511,7.892530129198777,0.0,8.0,57.0,1.14,57,0,-0.7495279676451261,0,0.18999999999999997,4,10004,a2c_c6_s2
6,2,a2c,2.2447940799434623,8.659326909104713,0.0,7.3999999999999995,55.0,1.1,55,0,-0.7550096931142124,0,0.18333333333333335,5,10005,a2c_c6_s2
6,2,a2c,2.182455043193208,7.257637534637662,0.0,7.6,56.0,1.12,56,0,-0.6949129810545802,0,0.18666666666666668,6,10006,a2c_c6_s2
6,2,a2c,2.1701599543750443,7.704103637026934,0.0,6.2,57.0,1.14,57,0,-0.719589497272791,0,0.18999999999999997,7,10007,a2c_c6_s2
