fold_year,C_max,arm,seed,rep,episode_return,mean_bi,total_cost,weeks_bi_ge10_pct,eval_seed
2017,2,ppo,2,8,-0.6560066008997151,2.3939036347019704,52.0,0.0,10008.0
2017,2,ppo,2,9,-0.6850988973590372,2.2921048928045518,55.0,0.0,10009.0
2017,2,ppo,3,0,-0.6316402477804257,2.3103755508564987,54.0,0.0,10000.0
2017,2,ppo,3,1,-0.605771335073367,2.37240941753999,53.0,0.0,10001.0
2017,2,ppo,3,2,-0.6169302226851731,2.379384369785033,53.0,0.0,10002.0
2017,2,ppo,3,3,-0.6003615178031646,2.3481895984871817,50.0,0.0,10003.0
2017,2,ppo,3,4,-0.644286708913364,2.4321422276913918,52.0,0.0,10004.0
2017,2,ppo,3,5,-0.713492815966045,2.4459740397653937,50.0,0.0,10005.0
2017,2,ppo,3,6,-0.6619329173124233,2.3173324625235305,53.0,0.0,10006.0
2017,2,ppo,3,7,-0.6564310381114701,2.4503594242471394,50.0,0.0,10007.0
2017,2,ppo,3,8,-0.6318883131014382,2.366276135015744,54.0,0.0,10008.0
2017,2,ppo,3,9,-0.6353607509065072,2.35110133396357,53.0,0.0,10009.0
2017,2,ppo,4,0,-0.675741773773398,2.3987006663937804,48.0,0.0,10000.0
2017,2,ppo,4,1,-0.6320041700647401,2.374777455383039,52.0,0.0,10001.0
2017,2,ppo,4,2,-0.6501776721514136,2.4034797185986787,50.0,0.0,10002.0
2017,2,ppo,4,3,-0.6128076756792824,2.3005034838627854,52.0,0.0,10003.0
2017,2,ppo,4,4,-0.6691439336037273,2.418794126319038,52.0,0.0,10004.0
2017,2,ppo,4,5,-0.69679092607313,2.4327028517523877,50.0,0.0,10005.0
2017,2,ppo,4,6,-0.620941640691978,2.3292618011450585,50.0,0.0,10006.0
2017,2,ppo,4,7,-0.6820549856606115,2.4154488331922312,51.0,0.0,10007.0
2017,2,ppo,4,8,-0.603267329493368,2.4403843854516425,48.0,0.0,10008.0
2017,2,ppo,4,9,-0.6534605707691663,2.3509632975109302,53.0,0.0,10009.0
2017,2,ppo,5,0,-0.6240180999266796,2.302942340271491,54.0,0.0,10000.0
2017,2,ppo,5,1,-0.6060714484990563,2.4300597957431394,50.0,0.0,10001.0
2017,2,ppo,5,2,-0.6414515459723102,2.3885931661130964,52.0,0.0,10002.0
2017,2,ppo,5,3,-0.7104607929708432,2.3176539123388524,52.0,0.0,10003.0
2017,2,ppo,5,4,-0.6172057724446024,2.4114073699046226,53.0,0.0,10004.0
2017,2,ppo,5,5,-0.7461965873670081,2.401321198702195,51.0,0.0,10005.0
2017,2,ppo,5,6,-0.6730180345034669,2.3187647109715277,52.0,0.0,10006.0
2017,2,ppo,5,7,-0.6620816436334599,2.4333805370782464,50.0,0.0,10007.0
2017,2,ppo,5,8,-0.6602070963570926,2.472851166875174,48.0,0.0,10008.0
2017,2,ppo,5,9,-0.6777874278681679,2.3778051052064955,52.0,0.0,10009.0
2017,2,ppo,6,0,-0.6713883596740544,2.368750574098016,51.0,0.0,10000.0
2017,2,ppo,6,1,-0.60209294003965,2.457191144105644,50.0,0.0,10001.0
2017,2,ppo,6,2,-0.6797865867587378,2.41811450262221,52.0,0.0,10002.0
2017,2,ppo,6,3,-0.6580260787307436,2.324450046710955,53.0,0.0,10003.0
2017,2,ppo,6,4,-0.6501983146450482,2.4689350082297983,50.0,0.0,10004.0
2017,2,ppo,6,5,-0.7330525901650271,2.396417850869184,53.0,0.0,10005.0
2017,2,ppo,6,6,-0.660704333685742,2.3070501863289805,53.0,0.0,10006.0
2017,2,ppo,6,7,-0.6714659371722628,2.4614661984287283,50.0,0.0,10007.0
2017,2,ppo,6,8,-0.6382155315499938,2.4133069235258695,51.0,0.0,10008.0
2017,2,ppo,6,9,-0.6333552580879901,2.357135862238433,52.0,0.0,10009.0
2017,2,ppo,7,0,-0.6675460240373675,2.398758786853505,50.0,0.0,10000.0
2017,2,ppo,7,1,-0.6531843435219622,2.466574570550386,48.0,0.0,10001.0
2017,2,ppo,7,2,-0.6499802068568058,2.3535396989133948,53.0,0.0,10002.0
2017,2,ppo,7,3,-0.616338520709781,2.325222589085722,51.0,0.0,10003.0
2017,2,ppo,7,4,-0.6149532812451759,2.379385310478655,54.0,0.0,10004.0
2017,2,ppo,7,5,-0.7148749336443712,2.3489010451106713,54.0,0.0,10005.0
2017,2,ppo,7,6,-0.6588344618415093,2.2998597470297315,54.0,0.0,10006.0
2017,2,ppo,7,7,-0.6933490076884122,2.4387375125463984,50.0,0.0,10007.0
2017,2,ppo,7,8,-0.6212245455284241,2.3981473227042285,52.0,0.0,10008.0
2017,2,ppo,7,9,-0.6470415269118437,2.355285220006168,52.0,0.0,10009.0
2017,2,ppo,8,0,-0.66272749407072,2.297523364096296,55.0,0.0,10000.0
2017,2,ppo,8,1,-0.7043591668522982,2.368852927380586,53.0,0.0,10001.0
2017,2,ppo,8,2,-0.6711274574326497,2.3660528588996907,52.0,0.0,10002.0
2017,2,ppo,8,3,-0.6202120468834271,2.380278255188662,49.0,0.0,10003.0
2017,2,ppo,8,4,-0.7257318893672879,2.4650257749680913,50.0,0.0,10004.0
2017,2,ppo,8,5,-0.6804815481845286,2.4198811345453435,50.0,0.0,10005.0
2017,2,ppo,8,6,-0.6907710092138198,2.347897349597033,51.0,0.0,10006.0
2017,2,ppo,8,7,-0.6574941209953048,2.409157602913456,51.0,0.0,10007.0
2017,2,ppo,8,8,-0.6920803339628802,2.415331382608288,50.0,0.0,10008.0
2017,2,ppo,8,9,-0.6598637157390627,2.3650796457113827,52.0,0.0,10009.0
2017,2,ppo,9,0,-0.6935009326239068,2.4447255865378383,47.0,0.0,10000.0
2017,2,ppo,9,1,-0.581962483229414,2.3838086305739474,52.0,0.0,10001.0
2017,2,ppo,9,2,-0.6479096772092919,2.3807924620598424,52.0,0.0,10002.0
2017,2,ppo,9,3,-0.6076986940838691,2.2893403035880913,52.0,0.0,10003.0
2017,2,ppo,9,4,-0.6134997358268773,2.421582703779794,52.0,0.0,10004.0
2017,2,ppo,9,5,-0.6977480797802799,2.403719849682428,51.0,0.0,10005.0
2017,2,ppo,9,6,-0.7506926332408792,2.4527241925526932,46.0,0.0,10006.0
2017,2,ppo,9,7,-0.6476855953206092,2.376438350849547,52.0,0.0,10007.0
2017,2,ppo,9,8,-0.6138126727870773,2.449474166181523,49.0,0.0,10008.0
2017,2,ppo,9,9,-0.687781060307906,2.3584852471427684,52.0,0.0,10009.0
2018,2,none,-1,0,-4.802448597323242,3.5518022125479454,0.0,1.3725490196078431,
2018,2,none,-1,1,-5.347362267361892,3.630084779164294,0.0,1.5686274509803921,
2018,2,none,-1,2,-5.324603409891998,3.6057169961534083,0.0,1.7647058823529411,
2018,2,none,-1,3,-4.734098295911416,3.532577400614092,0.0,1.5686274509803921,
2018,2,none,-1,4,-4.870327580900721,3.648653415087554,0.0,1.5686274509803921,
2018,2,none,-1,5,-5.373895458645391,3.6255218281834085,0.0,1.9607843137254901,
2018,2,none,-1,6,-4.3561636713863745,3.522272079027562,0.0,0.5882352941176472,
2018,2,none,-1,7,-5.447747756019091,3.6298792096549235,0.0,1.5686274509803921,
2018,2,none,-1,8,-5.026912197395805,3.6104315152965922,0.0,1.9607843137254901,
2018,2,none,-1,9,-5.171656640984209,3.5713827580017306,0.0,1.7647058823529411,
2018,2,threshold,-1,0,-4.802448597323242,3.5518022125479454,0.0,1.3725490196078431,
2018,2,threshold,-1,1,-5.347362267361892,3.630084779164294,0.0,1.5686274509803921,
2018,2,threshold,-1,2,-5.324603409891998,3.6057169961534083,0.0,1.7647058823529411,
2018,2,threshold,-1,3,-4.734098295911416,3.532577400614092,0.0,1.5686274509803921,
2018,2,threshold,-1,4,-4.870327580900721,3.648653415087554,0.0,1.5686274509803921,
2018,2,threshold,-1,5,-5.373895458645391,3.6255218281834085,0.0,1.9607843137254901,
2018,2,threshold,-1,6,-4.3561636713863745,3.522272079027562,0.0,0.5882352941176472,
2018,2,threshold,-1,7,-5.447747756019091,3.6298792096549235,0.0,1.5686274509803921,
2018,2,threshold,-1,8,-5.026912197395805,3.6104315152965922,0.0,1.9607843137254901,
2018,2,threshold,-1,9,-5.171656640984209,3.5713827580017306,0.0,1.7647058823529411,
2018,2,calendar,-1,0,-1.786779911686424,2.969485192127774,24.0,0.19607843137254902,
2018,2,calendar,-1,1,-1.865989271841945,3.0617406613361164,22.0,0.0,
2018,2,calendar,-1,2,-1.912451013995039,3.019885025455171,23.0,0.0,
2018,2,calendar,-1,3,-1.7113232455352223,2.966430684635974,22.0,0.0,
2018,2,calendar,-1,4,-1.6499238439456598,3.0695638291921044,23.0,0.0,
2018,2,calendar,-1,5,-2.0758160900997837,3.063559272963877,22.0,0.0,
2018,2,calendar,-1,6,-1.609058885097091,2.9546156050755648,24.0,0.0,
2018,2,calendar,-1,7,-1.7606684233454177,3.0445321643005685,22.0,0.0,
2018,2,calendar,-1,8,-1.6542902131085762,3.0385521471869255,22.0,0.19607843137254902,
2018,2,calendar,-1,9,-1.7710506853443786,2.998199110866617,22.0,0.0,
2018,2,mpc1,-1,0,-1.2563311091031844,2.9751109692352498,20.0,0.0,
2018,2,mpc1,-1,1,-1.723967601024334,3.0610547411607714,20.0,0.0,
2018,2,mpc1,-1,2,-1.6700596881054504,3.0328093730471872,20.0,0.0,
2018,2,mpc1,-1,3,-1.376492926947284,2.9686622209333238,20.0,0.19607843137254902,
2018,2,mpc1,-1,4,-1.6268030419181905,3.0877712898016716,20.0,0.19607843137254902,
2018,2,mpc1,-1,5,-1.513860782002836,3.052418805601471,20.0,0.0,
2018,2,mpc1,-1,6,-1.320446915206681,2.9669323460166126,20.0,0.19607843137254902,
2018,2,mpc1,-1,7,-1.4769790321963474,3.048465123163849,20.0,0.0,
2018,2,mpc1,-1,8,-1.3971727810612333,3.043196555330801,20.0,0.0,
2018,2,mpc1,-1,9,-1.342096462726878,2.9968717100808964,20.0,0.0,
2018,2,ppo,0,0,-0.6283118060276498,2.214388257528219,51.0,0.0,10000.0
2018,2,ppo,0,1,-0.6528134833534944,2.2926298302342754,49.0,0.0,10001.0
2018,2,ppo,0,2,-0.7266520872935766,2.314000512217186,48.0,0.0,10002.0
2018,2,ppo,0,3,-0.5858443636142686,2.1811620606585524,51.0,0.0,10003.0
2018,2,ppo,0,4,-0.7204431936946154,2.2955697474147825,52.0,0.0,10004.0
2018,2,ppo,0,5,-0.6598268539920205,2.3270267295438103,48.0,0.0,10005.0
2018,2,ppo,0,6,-0.6339798596804163,2.2813578177194196,47.0,0.0,10006.0
2018,2,ppo,0,7,-0.636849319545592,2.259409314888542,50.0,0.0,10007.0
2018,2,ppo,0,8,-0.6449090313745321,2.2148272506469326,54.0,0.0,10008.0
2018,2,ppo,0,9,-0.649200203071149,2.263049244759299,49.0,0.0,10009.0
2018,2,ppo,1,0,-0.6499996729267622,2.2740253094578753,47.0,0.0,10000.0
2018,2,ppo,1,1,-0.5875911608252978,2.296992289750822,50.0,0.0,10001.0
2018,2,ppo,1,2,-0.7094930903261357,2.2731580260565813,49.0,0.0,10002.0
2018,2,ppo,1,3,-0.575516073624273,2.1867225977897555,50.0,0.0,10003.0
2018,2,ppo,1,4,-0.7549331548055086,2.3372674019011237,49.0,0.0,10004.0
2018,2,ppo,1,5,-0.6333992261645074,2.3651842983969145,45.0,0.0,10005.0
2018,2,ppo,1,6,-0.5715553784257927,2.279005234842135,47.0,0.0,10006.0
2018,2,ppo,1,7,-0.6355609585741376,2.345133011093774,47.0,0.0,10007.0
2018,2,ppo,1,8,-0.6199569927003734,2.280200572890626,50.0,0.0,10008.0
2018,2,ppo,1,9,-0.6876345702807133,2.2955983977759544,47.0,0.0,10009.0
2018,2,ppo,2,0,-0.6242030699285964,2.234444535837341,51.0,0.0,10000.0
2018,2,ppo,2,1,-0.670634179226408,2.337920290343214,47.0,0.0,10001.0
2018,2,ppo,2,2,-0.6517122055685315,2.2719853810184034,50.0,0.0,10002.0
2018,2,ppo,2,3,-0.6048103750243192,2.245737446747283,48.0,0.0,10003.0
2018,2,ppo,2,4,-0.612884841113452,2.3661425939255323,48.0,0.0,10004.0
2018,2,ppo,2,5,-0.6698195658053097,2.319012460867308,49.0,0.0,10005.0
2018,2,ppo,2,6,-0.6188813315542597,2.227596447063099,51.0,0.0,10006.0
2018,2,ppo,2,7,-0.7283621691729787,2.3259765681004274,49.0,0.0,10007.0
2018,2,ppo,2,8,-0.6236489581120034,2.397286904222128,45.0,0.0,10008.0
2018,2,ppo,2,9,-0.6184382482077693,2.2401452090301546,50.0,0.0,10009.0
2018,2,ppo,3,0,-0.5838282053374979,2.2273827740045076,51.0,0.0,10000.0
2018,2,ppo,3,1,-0.6150545637640902,2.2294993863543007,54.0,0.0,10001.0
2018,2,ppo,3,2,-0.6382823257358945,2.253612710462366,51.0,0.0,10002.0
2018,2,ppo,3,3,-0.6095061668208761,2.1686110495668145,52.0,0.0,10003.0
2018,2,ppo,3,4,-0.5612174737520634,2.343326821326446,49.0,0.0,10004.0
2018,2,ppo,3,5,-0.668918340315827,2.259574344934989,52.0,0.0,10005.0
2018,2,ppo,3,6,-0.5917887299032945,2.189412683743512,52.0,0.0,10006.0
2018,2,ppo,3,7,-0.6682713594873451,2.263102122594589,52.0,0.0,10007.0
2018,2,ppo,3,8,-0.5668142492825284,2.2980369345487386,49.0,0.0,10008.0
2018,2,ppo,3,9,-0.6609207580885522,2.2933053631338063,47.0,0.0,10009.0
2018,2,ppo,4,0,-0.6183281955834563,2.257778242169847,49.0,0.0,10000.0
2018,2,ppo,4,1,-0.6268244263847065,2.246017792144602,53.0,0.0,10001.0
2018,2,ppo,4,2,-0.6496224109807223,2.232916307118283,53.0,0.0,10002.0
2018,2,ppo,4,3,-0.5917798435576612,2.2020976269954766,50.0,0.0,10003.0
2018,2,ppo,4,4,-0.7035787678247416,2.269952951281646,54.0,0.0,10004.0
2018,2,ppo,4,5,-0.6678575317036675,2.331673958800397,47.0,0.0,10005.0
2018,2,ppo,4,6,-0.6121449909166171,2.1947243946141124,53.0,0.0,10006.0
2018,2,ppo,4,7,-0.6867883690362155,2.283316638348602,49.0,0.0,10007.0
2018,2,ppo,4,8,-0.5968924861209044,2.268124158512064,50.0,0.0,10008.0
2018,2,ppo,4,9,-0.6357566608924303,2.254368877224596,49.0,0.0,10009.0
2018,2,ppo,5,0,-0.6229707153441305,2.2517779631414765,49.0,0.0,10000.0
2018,2,ppo,5,1,-0.6221593094815805,2.2457951058722876,53.0,0.0,10001.0
2018,2,ppo,5,2,-0.680618153336815,2.2635005776094808,51.0,0.0,10002.0
2018,2,ppo,5,3,-0.6258260821221753,2.195577265258642,52.0,0.0,10003.0
2018,2,ppo,5,4,-0.6412125608141576,2.3218670203082645,50.0,0.0,10004.0
2018,2,ppo,5,5,-0.722504379439537,2.3645074217511324,47.0,0.0,10005.0
2018,2,ppo,5,6,-0.6501559412923656,2.1710533184875667,55.0,0.0,10006.0
2018,2,ppo,5,7,-0.6697379236572834,2.24346543620076,53.0,0.0,10007.0
2018,2,ppo,5,8,-0.6867731226892044,2.2433009089835605,53.0,0.0,10008.0
2018,2,ppo,5,9,-0.6668092129753247,2.17442888878077,55.0,0.0,10009.0
2018,2,ppo,6,0,-0.6155309069166444,2.282728009671429,48.0,0.0,10000.0
2018,2,ppo,6,1,-0.6321682038039527,2.331735142872624,48.0,0.0,10001.0
2018,2,ppo,6,2,-0.6156770467713011,2.2057055476307226,54.0,0.0,10002.0
2018,2,ppo,6,3,-0.613814281519092,2.253222288742777,47.0,0.0,10003.0
2018,2,ppo,6,4,-0.6445980851271461,2.363920041730376,49.0,0.0,10004.0
2018,2,ppo,6,5,-0.7045238032360306,2.299434957879937,50.0,0.0,10005.0
2018,2,ppo,6,6,-0.6143337102506585,2.171180550024426,54.0,0.0,10006.0
2018,2,ppo,6,7,-0.6437476813426416,2.2926154498439204,50.0,0.0,10007.0
2018,2,ppo,6,8,-0.6024520898168931,2.2918169047539756,50.0,0.0,10008.0
2018,2,ppo,6,9,-0.6572308211601986,2.2637450580116805,50.0,0.0,10009.0
2018,2,ppo,7,0,-0.6042568804506201,2.2271330191585363,50.0,0.0,10000.0
2018,2,ppo,7,1,-0.5766049922461713,2.2975770921086784,49.0,0.0,10001.0
2018,2,ppo,7,2,-0.630650402538115,2.2534822821259137,51.0,0.0,10002.0
2018,2,ppo,7,3,-0.6294383986752982,2.2090661331779033,50.0,0.0,10003.0
2018,2,ppo,7,4,-0.6363449149133164,2.2868350464802507,52.0,0.0,10004.0
2018,2,ppo,7,5,-0.7024381940801463,2.3336853522151277,48.0,0.0,10005.0
2018,2,ppo,7,6,-0.6608261882572952,2.253054372364116,49.0,0.0,10006.0
2018,2,ppo,7,7,-0.6390655188154483,2.3258976691586337,48.0,0.0,10007.0
2018,2,ppo,7,8,-0.6359665939199458,2.286280405151591,51.0,0.0,10008.0
2018,2,ppo,7,9,-0.6630826502749647,2.1749465558480767,54.0,0.0,10009.0
2018,2,ppo,8,0,-0.6385278575429989,2.272462112228287,48.0,0.0,10000.0
2018,2,ppo,8,1,-0.5932861484254168,2.2944938628886025,49.0,0.0,10001.0
2018,2,ppo,8,2,-0.6750750224209344,2.244368041730632,52.0,0.0,10002.0
2018,2,ppo,8,3,-0.613778126173464,2.271627259913678,47.0,0.0,10003.0
2018,2,ppo,8,4,-0.6207156054579,2.329365562991379,50.0,0.0,10004.0
2018,2,ppo,8,5,-0.6959168916634954,2.3350820094479023,47.0,0.0,10005.0
2018,2,ppo,8,6,-0.6329166243152566,2.243835877200173,50.0,0.0,10006.0
2018,2,ppo,8,7,-0.6327193376080059,2.3028732511155674,50.0,0.0,10007.0
2018,2,ppo,8,8,-0.6514771607542917,2.2883657890928353,50.0,0.0,10008.0
2018,2,ppo,8,9,-0.632714983527822,2.2709317659789994,49.0,0.0,10009.0
2018,2,ppo,9,0,-0.6362098211725616,2.3013995603992887,46.0,0.0,10000.0
2018,2,ppo,9,1,-0.6278530171596882,2.2957091195850157,49.0,0.0,10001.0
2018,2,ppo,9,2,-0.6638492341483775,2.3286957996650686,48.0,0.0,10002.0
2018,2,ppo,9,3,-0.571946050180778,2.2352154161479314,48.0,0.0,10003.0
2018,2,ppo,9,4,-0.6195651405427759,2.325439077790893,50.0,0.0,10004.0
2018,2,ppo,9,5,-0.6701417458733026,2.2822246413392278,50.0,0.0,10005.0
2018,2,ppo,9,6,-0.6058687402447397,2.2802140651448135,47.0,0.0,10006.0
2018,2,ppo,9,7,-0.6340115607755189,2.3846360385061063,44.0,0.0,10007.0
2018,2,ppo,9,8,-0.6236881719714628,2.344717976006377,47.0,0.0,10008.0
2018,2,ppo,9,9,-0.6573864817373158,2.2988493941884074,47.0,0.0,10009.0
2019,2,none,-1,0,-5.402318955928809,3.8833869366035785,0.0,1.7647058823529411,
2019,2,none,-1,1,-6.258501851330354,3.954779807093217,0.0,2.7450980392156863,
2019,2,none,-1,2,-5.904011556040569,3.950960965527711,0.0,2.3529411764705888,
2019,2,none,-1,3,-5.915843193855444,3.856019428100587,0.0,2.941176470588235,
2019,2,none,-1,4,-5.570026384829201,3.9713575982793783,0.0,1.9607843137254901,
2019,2,none,-1,5,-6.055059510066417,3.943197944419832,0.0,2.1568627450980395,
2019,2,none,-1,6,-5.049952446924412,3.83229432117516,0.0,1.3725490196078434,
2019,2,none,-1,7,-6.302466325045741,3.965318583373365,0.0,1.7647058823529411,
2019,2,none,-1,8,-5.999867029421296,3.929237071355526,0.0,2.941176470588235,
2019,2,none,-1,9,-5.832429942912752,3.890360519763893,0.0,1.9607843137254901,
2019,2,threshold,-1,0,-5.402318955928809,3.8833869366035785,0.0,1.7647058823529411,
2019,2,threshold,-1,1,-6.258501851330354,3.954779807093217,0.0,2.7450980392156863,
2019,2,threshold,-1,2,-5.904011556040569,3.950960965527711,0.0,2.3529411764705888,
2019,2,threshold,-1,3,-5.915843193855444,3.856019428100587,0.0,2.941176470588235,
2019,2,threshold,-1,4,-5.570026384829201,3.9713575982793783,0.0,1.9607843137254901,
2019,2,threshold,-1,5,-6.055059510066417,3.943197944419832,0.0,2.1568627450980395,
2019,2,threshold,-1,6,-5.049952446924412,3.83229432117516,0.0,1.3725490196078434,
2019,2,threshold,-1,7,-6.302466325045741,3.965318583373365,0.0,1.7647058823529411,
2019,2,threshold,-1,8,-5.999867029421296,3.929237071355526,0.0,2.941176470588235,
2019,2,threshold,-1,9,-5.832429942912752,3.890360519763893,0.0,1.9607843137254901,
2019,2,calendar,-1,0,-2.1357557951252604,3.289979241895233,24.0,0.39215686274509803,
2019,2,calendar,-1,1,-2.143679161266652,3.347079790478487,23.0,0.0,
2019,2,calendar,-1,2,-2.0951773352158125,3.3443518622930672,24.0,0.39215686274509803,
2019,2,calendar,-1,3,-2.4438695512791537,3.292223134116013,22.0,0.5882352941176472,
2019,2,calendar,-1,4,-2.4579569080690664,3.3973782502972147,24.0,0.39215686274509803,
2019,2,calendar,-1,5,-2.400122679402144,3.3585074545451254,24.0,0.19607843137254902,
2019,2,calendar,-1,6,-1.8149540624568048,3.25068797333283,24.0,0.0,
2019,2,calendar,-1,7,-2.1900830265178612,3.3671673930776502,23.0,0.0,
2019,2,calendar,-1,8,-2.432860955334528,3.364066638193492,23.0,0.39215686274509803,
2019,2,calendar,-1,9,-2.2024120046394953,3.311434572336761,23.0,0.19607843137254902,
2019,2,mpc1,-1,0,-1.3067794799757335,3.19912456693012,23.0,0.0,
2019,2,mpc1,-1,1,-1.6014383127974754,3.2583677303112673,23.0,0.0,
2019,2,mpc1,-1,2,-1.5679746383515805,3.262113614254929,23.0,0.19607843137254902,
2019,2,mpc1,-1,3,-1.4279187192817258,3.1675317079568157,23.0,0.19607843137254902,
2019,2,mpc1,-1,4,-1.5492963391156227,3.2907502586017467,23.0,0.0,
2019,2,mpc1,-1,5,-1.5817110727429484,3.257308432068503,23.0,0.19607843137254902,
2019,2,mpc1,-1,6,-1.3589530425430698,3.164088636572254,23.0,0.0,
2019,2,mpc1,-1,7,-1.6931142370744328,3.2694117155610876,23.0,0.0,
2019,2,mpc1,-1,8,-1.6288846996975896,3.2475713182662855,23.0,0.19607843137254902,
2019,2,mpc1,-1,9,-1.4458955835237315,3.2089307527339797,23.0,0.0,
2019,2,ppo,0,0,-0.6675000204188217,2.56675651688542,45.0,0.0,10000.0
2019,2,ppo,0,1,-0.7065129761719368,2.582600076455145,48.0,0.0,10001.0
2019,2,ppo,0,2,-0.6479902367385719,2.64644085830859,45.0,0.0,10002.0
2019,2,ppo,0,3,-0.6523212053934553,2.4418614701311063,49.0,0.0,10003.0
2019,2,ppo,0,4,-0.7344829884285127,2.595102885846603,48.0,0.0,10004.0
2019,2,ppo,0,5,-0.7289784147269132,2.5837153440040606,47.0,0.0,10005.0
2019,2,ppo,0,6,-0.6369976401653535,2.5613674516988723,44.0,0.0,10006.0
2019,2,ppo,0,7,-0.6719818377127428,2.5485819757429966,48.0,0.0,10007.0
2019,2,ppo,0,8,-0.7041943717414519,2.4971555074831486,51.0,0.0,10008.0
2019,2,ppo,0,9,-0.6928167460538546,2.5273016661125545,48.0,0.0,10009.0
2019,2,ppo,1,0,-0.6563704495053828,2.482545763181572,50.0,0.0,10000.0
2019,2,ppo,1,1,-0.7869737533627404,2.6728425443449577,44.0,0.0,10001.0
2019,2,ppo,1,2,-0.6723043009895635,2.5317588999518135,51.0,0.0,10002.0
2019,2,ppo,1,3,-0.6257676500357437,2.4818984550829857,49.0,0.0,10003.0
2019,2,ppo,1,4,-0.7975229438825002,2.6590635429335787,45.0,0.0,10004.0
2019,2,ppo,1,5,-0.7238236788874479,2.598473854666006,46.0,0.0,10005.0
2019,2,ppo,1,6,-0.6067171615571352,2.467068289163,48.0,0.0,10006.0
2019,2,ppo,1,7,-0.7700853896143122,2.5882955301373536,49.0,0.0,10007.0
2019,2,ppo,1,8,-0.7510762293932666,2.619606802705448,45.0,0.0,10008.0
2019,2,ppo,1,9,-0.7571152982618101,2.505616398713192,49.0,0.0,10009.0
2019,2,ppo,2,0,-0.6420924127444353,2.437954556004796,53.0,0.0,10000.0
2019,2,ppo,2,1,-0.7491553862616664,2.486528009120966,54.0,0.0,10001.0
2019,2,ppo,2,2,-0.7305716695620107,2.5157024814272537,51.0,0.0,10002.0
2019,2,ppo,2,3,-0.6384321990194253,2.4217537561068783,51.0,0.0,10003.0
2019,2,ppo,2,4,-0.7679644961781048,2.5837769015951166,50.0,0.0,10004.0
2019,2,ppo,2,5,-0.6873911886684141,2.462180716729416,54.0,0.0,10005.0
2019,2,ppo,2,6,-0.6438749585894931,2.4049068217353393,54.0,0.0,10006.0
2019,2,ppo,2,7,-0.7068484678087801,2.563176348079637,49.0,0.0,10007.0
2019,2,ppo,2,8,-0.7138440271874161,2.5125796550605046,51.0,0.0,10008.0
2019,2,ppo,2,9,-0.6583748365466678,2.481346186663742,51.0,0.0,10009.0
2019,2,ppo,3,0,-0.654720843037775,2.544167627218321,48.0,0.0,10000.0
2019,2,ppo,3,1,-0.8002376094812105,2.572927925893618,49.0,0.0,10001.0
2019,2,ppo,3,2,-0.6771255401630962,2.5910842678061337,48.0,0.0,10002.0
2019,2,ppo,3,3,-0.5912507704285308,2.511468082139647,46.0,0.0,10003.0
2019,2,ppo,3,4,-0.6671977846275723,2.661100717561667,46.0,0.0,10004.0
2019,2,ppo,3,5,-0.7474333654797476,2.485385810038252,53.0,0.0,10005.0
2019,2,ppo,3,6,-0.6571891413871429,2.441858501584065,51.0,0.0,10006.0
2019,2,ppo,3,7,-0.6383397354377206,2.6056432599960035,46.0,0.0,10007.0
2019,2,ppo,3,8,-0.7039455988326523,2.558381449024965,49.0,0.0,10008.0
2019,2,ppo,3,9,-0.6305050512047705,2.5284310600441433,48.0,0.0,10009.0
2019,2,ppo,4,0,-0.5855240704498129,2.489293460079116,49.0,0.0,10000.0
2019,2,ppo,4,1,-0.6742512925416061,2.540866887418915,49.0,0.0,10001.0
2019,2,ppo,4,2,-0.6566879629440588,2.486907283140852,52.0,0.0,10002.0
2019,2,ppo,4,3,-0.6565919530201086,2.3581687584268782,53.0,0.0,10003.0
2019,2,ppo,4,4,-0.6763489694540415,2.46954132600843,54.0,0.0,10004.0
2019,2,ppo,4,5,-0.7068284049931474,2.5435848811079342,49.0,0.0,10005.0
2019,2,ppo,4,6,-0.7328813630588373,2.4404272719247992,53.0,0.0,10006.0
2019,2,ppo,4,7,-0.6920583277517434,2.5904281183848292,47.0,0.0,10007.0
2019,2,ppo,4,8,-0.6574076497286407,2.4985141772928334,50.0,0.0,10008.0
2019,2,ppo,4,9,-0.6414813162659055,2.511051781029628,49.0,0.0,10009.0
2019,2,ppo,5,0,-0.6526193235128338,2.5062106105713506,48.0,0.0,10000.0
2019,2,ppo,5,1,-0.7733162042303139,2.630283663770864,44.0,0.0,10001.0
2019,2,ppo,5,2,-0.6546750776012183,2.4737899856110177,53.0,0.0,10002.0
2019,2,ppo,5,3,-0.6576330409370972,2.466385950975638,49.0,0.0,10003.0
2019,2,ppo,5,4,-0.7028585839863952,2.594763331550389,49.0,0.0,10004.0
2019,2,ppo,5,5,-0.6423298480506436,2.599205611303113,46.0,0.0,10005.0
2019,2,ppo,5,6,-0.6279907792846604,2.460723282857984,49.0,0.0,10006.0
2019,2,ppo,5,7,-0.6986160014306387,2.445472841009042,55.0,0.0,10007.0
2019,2,ppo,5,8,-0.7907485659154138,2.5919491970922763,47.0,0.0,10008.0
2019,2,ppo,5,9,-0.7145646152216929,2.5577258810174315,48.0,0.0,10009.0
2019,2,ppo,6,0,-0.6825724564158745,2.4700658897129113,50.0,0.0,10000.0
2019,2,ppo,6,1,-0.674952291431875,2.4250544969631918,55.0,0.0,10001.0
