arm,label,seed,model,mean_bi,peak_bi,weeks_bi_ge10_pct,weeks_bi_ge5_pct,total_cost,mean_weekly_cost,n_sr,n_sp,episode_return,n_infeasible_weeks,budget_utilisation,rep,eval_seed
nest486,C=inf  Discrete(486) nested,9,ppo_nest486_s9,2.2418357740459527,7.384524155224654,0.0,6.800000000000001,54.0,1.08,54,0,-0.6760031608468275,0,,9,10009
nest6498,C=inf  Discrete(6498) nested,0,ppo_nest6498_s0,2.0296996830642895,7.49421134595461,0.0,6.4,81.0,1.62,81,0,-0.997572505426426,0,,0,10000
nest6498,C=inf  Discrete(6498) nested,0,ppo_nest6498_s0,2.0151979246016114,7.876083353696022,0.0,7.000000000000001,81.0,1.62,81,0,-1.0019163022881359,0,,1,10001
nest6498,C=inf  Discrete(6498) nested,0,ppo_nest6498_s0,1.958753366210712,7.554374688627308,0.0,6.2,79.0,1.58,79,0,-0.9785118303219748,0,,2,10002
nest6498,C=inf  Discrete(6498) nested,0,ppo_nest6498_s0,1.9923025596582455,8.35067121865456,0.0,7.199999999999999,79.0,1.58,79,0,-0.9468744371027892,0,,3,10003
nest6498,C=inf  Discrete(6498) nested,0,ppo_nest6498_s0,2.018880153560376,7.892948557438224,0.0,6.6000000000000005,81.0,1.62,81,0,-1.0064982756617604,0,,4,10004
nest6498,C=inf  Discrete(6498) nested,0,ppo_nest6498_s0,2.017132881390159,8.030224822370407,0.0,5.0,81.0,1.62,81,0,-0.9973835462929953,0,,5,10005
nest6498,C=inf  Discrete(6498) nested,0,ppo_nest6498_s0,2.0172971064870966,7.243008255023206,0.0,5.6000000000000005,77.0,1.54,77,0,-0.909985387701248,0,,6,10006
nest6498,C=inf  Discrete(6498) nested,0,ppo_nest6498_s0,1.988467725937473,7.144260991515083,0.0,6.4,78.0,1.56,78,0,-0.8850136480030074,0,,7,10007
nest6498,C=inf  Discrete(6498) nested,0,ppo_nest6498_s0,2.0138497025747975,7.882288226507302,0.0,4.3999999999999995,81.0,1.62,81,0,-0.9227129020773375,0,,8,10008
nest6498,C=inf  Discrete(6498) nested,0,ppo_nest6498_s0,1.9827737369390865,7.396758461323725,0.0,4.6,79.0,1.58,79,0,-0.8743050907628118,0,,9,10009
nest6498,C=inf  Discrete(6498) nested,1,ppo_nest6498_s1,1.8757238277802126,7.676515847098831,0.0,6.2,99.0,1.98,99,0,-1.127976429531877,0,,0,10000
nest6498,C=inf  Discrete(6498) nested,1,ppo_nest6498_s1,1.7817050739078049,7.909835297674162,0.0,4.2,102.0,2.04,102,0,-1.100573948092686,0,,1,10001
nest6498,C=inf  Discrete(6498) nested,1,ppo_nest6498_s1,1.9079254320540215,8.655700578303431,0.0,6.4,98.0,1.96,95,1,-1.1721571446557553,0,,2,10002
nest6498,C=inf  Discrete(6498) nested,1,ppo_nest6498_s1,1.7613048938565783,7.851782994966396,0.0,3.4000000000000004,102.0,2.04,99,1,-1.1238340567517853,0,,3,10003
nest6498,C=inf  Discrete(6498) nested,1,ppo_nest6498_s1,1.9778419870245516,7.900632297936722,0.0,6.6000000000000005,102.0,2.04,96,2,-1.1696680285209373,0,,4,10004
nest6498,C=inf  Discrete(6498) nested,1,ppo_nest6498_s1,1.9768475836565054,8.659326909104713,0.0,7.000000000000001,97.0,1.94,91,2,-1.2088017498648096,0,,5,10005
nest6498,C=inf  Discrete(6498) nested,1,ppo_nest6498_s1,1.863650907459327,7.570240683305518,0.0,5.0,105.0,2.1,99,2,-1.198009438706235,0,,6,10006
nest6498,C=inf  Discrete(6498) nested,1,ppo_nest6498_s1,1.8746184477280243,7.877534297713131,0.0,7.000000000000001,99.0,1.98,99,0,-1.1956912846120988,0,,7,10007
nest6498,C=inf  Discrete(6498) nested,1,ppo_nest6498_s1,1.8222341224202692,7.410043263942633,0.0,4.6,102.0,2.04,96,2,-1.1293108904645326,0,,8,10008
nest6498,C=inf  Discrete(6498) nested,1,ppo_nest6498_s1,1.8129904812391466,7.232829980936952,0.0,4.6,106.0,2.12,100,2,-1.1413314020518022,0,,9,10009
nest6498,C=inf  Discrete(6498) nested,2,ppo_nest6498_s2,1.8486251411504577,7.070131303755028,0.0,4.3999999999999995,95.0,1.9,95,0,-1.0425022087416034,0,,0,10000
nest6498,C=inf  Discrete(6498) nested,2,ppo_nest6498_s2,1.8302211908874384,8.70508019085569,0.0,5.2,96.0,1.92,96,0,-1.1282829905675509,0,,1,10001
nest6498,C=inf  Discrete(6498) nested,2,ppo_nest6498_s2,1.8144623160477882,6.401171870134318,0.0,3.8,94.0,1.88,94,0,-0.9862376023553565,0,,2,10002
nest6498,C=inf  Discrete(6498) nested,2,ppo_nest6498_s2,1.742356905280374,7.999164314718795,0.0,3.2,96.0,1.92,96,0,-1.081731778700597,0,,3,10003
nest6498,C=inf  Discrete(6498) nested,2,ppo_nest6498_s2,1.918270869081764,8.435946515122561,0.0,5.2,93.0,1.86,93,0,-1.0968693629452755,0,,4,10004
nest6498,C=inf  Discrete(6498) nested,2,ppo_nest6498_s2,1.832320151971886,8.659326909104713,0.0,3.8,97.0,1.94,97,0,-1.0635627631948292,0,,5,10005
nest6498,C=inf  Discrete(6498) nested,2,ppo_nest6498_s2,1.8377988518697537,7.4160048429212715,0.0,4.3999999999999995,92.0,1.84,92,0,-1.0067591256386863,0,,6,10006
nest6498,C=inf  Discrete(6498) nested,2,ppo_nest6498_s2,1.8522590414297992,7.704103637026934,0.0,5.2,94.0,1.88,94,0,-1.035073968248494,0,,7,10007
nest6498,C=inf  Discrete(6498) nested,2,ppo_nest6498_s2,1.8266130365689628,7.363361478177297,0.0,4.6,96.0,1.92,96,0,-1.074730167768763,0,,8,10008
nest6498,C=inf  Discrete(6498) nested,2,ppo_nest6498_s2,1.7596509971942365,6.0668467929443235,0.0,3.0,97.0,1.94,97,0,-0.9854218032652687,0,,9,10009
nest6498,C=inf  Discrete(6498) nested,3,ppo_nest6498_s3,1.7441503207655429,8.149538002142947,0.0,4.2,107.0,2.14,107,0,-1.1997594783438077,0,,0,10000
nest6498,C=inf  Discrete(6498) nested,3,ppo_nest6498_s3,1.787115787676168,7.5978800741531085,0.0,5.6000000000000005,104.0,2.08,104,0,-1.130985217423507,0,,1,10001
nest6498,C=inf  Discrete(6498) nested,3,ppo_nest6498_s3,1.8005192283024742,8.042792804930324,0.0,4.3999999999999995,104.0,2.08,104,0,-1.2086789393490667,0,,2,10002
nest6498,C=inf  Discrete(6498) nested,3,ppo_nest6498_s3,1.65972431806336,7.8629564909609035,0.0,3.8,108.0,2.16,108,0,-1.1568750716454042,0,,3,10003
nest6498,C=inf  Discrete(6498) nested,3,ppo_nest6498_s3,1.9331881435066312,7.986266001383655,0.0,5.800000000000001,103.0,2.06,103,0,-1.2488682956854955,0,,4,10004
nest6498,C=inf  Discrete(6498) nested,3,ppo_nest6498_s3,1.7241717501466036,8.659326909104713,0.0,3.4000000000000004,108.0,2.16,108,0,-1.192200649690561,0,,5,10005
nest6498,C=inf  Discrete(6498) nested,3,ppo_nest6498_s3,1.7180631078152713,7.748452692945623,0.0,3.4000000000000004,106.0,2.12,106,0,-1.1651984273628337,0,,6,10006
nest6498,C=inf  Discrete(6498) nested,3,ppo_nest6498_s3,1.806374622462784,6.958197057019218,0.0,6.2,106.0,2.12,106,0,-1.1137967834059754,0,,7,10007
nest6498,C=inf  Discrete(6498) nested,3,ppo_nest6498_s3,1.8109834671658955,8.937235872046264,0.0,4.6,104.0,2.08,104,0,-1.2205373106092234,0,,8,10008
nest6498,C=inf  Discrete(6498) nested,3,ppo_nest6498_s3,1.687613559482435,6.632909833174839,0.0,3.5999999999999996,110.0,2.2,110,0,-1.1355672971208235,0,,9,10009
nest6498,C=inf  Discrete(6498) nested,4,ppo_nest6498_s4,1.6510799877783429,6.63741290597084,0.0,2.8000000000000003,114.0,2.28,114,0,-1.192522751010826,0,,0,10000
nest6498,C=inf  Discrete(6498) nested,4,ppo_nest6498_s4,1.7209066127111141,7.543549471092184,0.0,3.2,111.0,2.22,111,0,-1.2088102168541357,0,,1,10001
nest6498,C=inf  Discrete(6498) nested,4,ppo_nest6498_s4,1.717207694007905,6.140704318483251,0.0,3.2,113.0,2.26,110,1,-1.1557548087993605,0,,2,10002
nest6498,C=inf  Discrete(6498) nested,4,ppo_nest6498_s4,1.7086614046358215,8.031144619495684,0.0,4.3999999999999995,108.0,2.16,108,0,-1.1717620626630847,0,,3,10003
nest6498,C=inf  Discrete(6498) nested,4,ppo_nest6498_s4,1.7850339642072626,8.079827404942506,0.0,5.6000000000000005,113.0,2.26,113,0,-1.3177559499858962,0,,4,10004
nest6498,C=inf  Discrete(6498) nested,4,ppo_nest6498_s4,1.7062408810024898,6.855061916829369,0.0,2.8000000000000003,112.0,2.24,112,0,-1.1611429469038683,0,,5,10005
nest6498,C=inf  Discrete(6498) nested,4,ppo_nest6498_s4,1.663384760928894,7.272465914131825,0.0,3.2,113.0,2.26,113,0,-1.1971567549737665,0,,6,10006
nest6498,C=inf  Discrete(6498) nested,4,ppo_nest6498_s4,1.730892295605549,8.976382800212434,0.0,4.3999999999999995,111.0,2.22,111,0,-1.23999640583646,0,,7,10007
nest6498,C=inf  Discrete(6498) nested,4,ppo_nest6498_s4,1.7922640217785937,8.285675044024325,0.0,3.5999999999999996,109.0,2.18,109,0,-1.2422338110051028,0,,8,10008
nest6498,C=inf  Discrete(6498) nested,4,ppo_nest6498_s4,1.786558311452554,7.145818363516435,0.0,4.2,106.0,2.12,106,0,-1.120169341653332,0,,9,10009
nest6498,C=inf  Discrete(6498) nested,5,ppo_nest6498_s5,1.9677290299572103,8.241837139146828,0.0,6.6000000000000005,80.0,1.6,80,0,-0.9268026204551169,0,,0,10000
nest6498,C=inf  Discrete(6498) nested,5,ppo_nest6498_s5,2.0492317750551625,7.221470825144973,0.0,6.800000000000001,77.0,1.54,77,0,-0.8917761985200052,0,,1,10001
nest6498,C=inf  Discrete(6498) nested,5,ppo_nest6498_s5,1.8642773354480269,6.894051885474747,0.0,3.2,85.0,1.7,85,0,-0.9062375574144952,0,,2,10002
nest6498,C=inf  Discrete(6498) nested,5,ppo_nest6498_s5,1.886175155445786,7.393757723967301,0.0,3.8,83.0,1.66,83,0,-0.8854666954485197,0,,3,10003
nest6498,C=inf  Discrete(6498) nested,5,ppo_nest6498_s5,2.1056935738106457,7.578372051956326,0.0,6.0,78.0,1.56,78,0,-0.9196113491935889,0,,4,10004
nest6498,C=inf  Discrete(6498) nested,5,ppo_nest6498_s5,1.9439457425235138,8.659326909104713,0.0,5.6000000000000005,84.0,1.68,84,0,-0.9841704039906127,0,,5,10005
nest6498,C=inf  Discrete(6498) nested,5,ppo_nest6498_s5,2.05712294400391,8.782841339109558,0.0,4.6,75.0,1.5,75,0,-0.941792996882135,0,,6,10006
nest6498,C=inf  Discrete(6498) nested,5,ppo_nest6498_s5,1.9278226613029685,6.845428707949712,0.0,5.2,84.0,1.68,84,0,-0.9102164239225472,0,,7,10007
nest6498,C=inf  Discrete(6498) nested,5,ppo_nest6498_s5,1.992746074327313,7.049165584935795,0.0,4.6,80.0,1.6,80,0,-0.8832115984596841,0,,8,10008
nest6498,C=inf  Discrete(6498) nested,5,ppo_nest6498_s5,1.8805584358874703,6.92243131070139,0.0,3.4000000000000004,82.0,1.64,82,0,-0.87453090962993,0,,9,10009
nest6498,C=inf  Discrete(6498) nested,6,ppo_nest6498_s6,1.7735424884544968,7.378678381563725,0.0,5.800000000000001,112.0,2.24,112,0,-1.2400798544140041,0,,0,10000
nest6498,C=inf  Discrete(6498) nested,6,ppo_nest6498_s6,1.716755755836114,8.753145420817233,0.0,5.2,118.0,2.36,118,0,-1.3371260031616723,0,,1,10001
nest6498,C=inf  Discrete(6498) nested,6,ppo_nest6498_s6,1.770900609829337,7.28617023075153,0.0,6.2,112.0,2.24,112,0,-1.259921363182734,0,,2,10002
nest6498,C=inf  Discrete(6498) nested,6,ppo_nest6498_s6,1.678686486634243,7.142342548060736,0.0,3.5999999999999996,114.0,2.28,114,0,-1.2172148323377383,0,,3,10003
nest6498,C=inf  Discrete(6498) nested,6,ppo_nest6498_s6,1.8096484022045918,7.336823066106713,0.0,4.6,111.0,2.22,111,0,-1.26175110124839,0,,4,10004
nest6498,C=inf  Discrete(6498) nested,6,ppo_nest6498_s6,1.825501382849307,7.752093485702631,0.0,5.0,112.0,2.24,112,0,-1.2388394541745011,0,,5,10005
nest6498,C=inf  Discrete(6498) nested,6,ppo_nest6498_s6,1.6983346403513364,8.163759064441379,0.0,4.8,112.0,2.24,112,0,-1.2368557398201885,0,,6,10006
nest6498,C=inf  Discrete(6498) nested,6,ppo_nest6498_s6,1.7183508691850944,8.072210296516726,0.0,5.6000000000000005,117.0,2.34,117,0,-1.3655400954256527,0,,7,10007
nest6498,C=inf  Discrete(6498) nested,6,ppo_nest6498_s6,1.826440890302848,8.624965682183072,0.0,6.4,109.0,2.18,109,0,-1.2979911520577838,0,,8,10008
nest6498,C=inf  Discrete(6498) nested,6,ppo_nest6498_s6,1.6760171991838928,7.196668106593698,0.0,5.0,113.0,2.26,113,0,-1.2075728464288393,0,,9,10009
nest6498,C=inf  Discrete(6498) nested,7,ppo_nest6498_s7,1.9264127826810067,7.393051771385981,0.0,5.0,91.0,1.82,91,0,-1.0475985392060987,0,,0,10000
nest6498,C=inf  Discrete(6498) nested,7,ppo_nest6498_s7,1.9008541513921053,7.052357646174786,0.0,5.4,90.0,1.8,90,0,-0.9812685413775557,0,,1,10001
nest6498,C=inf  Discrete(6498) nested,7,ppo_nest6498_s7,1.8143258720082294,7.991961446784809,0.0,4.3999999999999995,93.0,1.86,93,0,-1.0465113851969718,0,,2,10002
nest6498,C=inf  Discrete(6498) nested,7,ppo_nest6498_s7,1.8613913616695013,8.29030837205961,0.0,4.2,88.0,1.76,88,0,-0.9659878356528575,0,,3,10003
nest6498,C=inf  Discrete(6498) nested,7,ppo_nest6498_s7,1.9698358775030511,8.33936021927649,0.0,5.4,93.0,1.86,93,0,-1.1048052699710826,0,,4,10004
nest6498,C=inf  Discrete(6498) nested,7,ppo_nest6498_s7,1.9200885346734835,8.659326909104713,0.0,4.6,93.0,1.86,93,0,-1.1247478126187718,0,,5,10005
nest6498,C=inf  Discrete(6498) nested,7,ppo_nest6498_s7,1.9228888588168538,6.897751161955346,0.0,6.6000000000000005,89.0,1.78,89,0,-0.9790684407018998,0,,6,10006
nest6498,C=inf  Discrete(6498) nested,7,ppo_nest6498_s7,1.8394949528919824,7.668163861602173,0.0,3.0,94.0,1.88,94,0,-1.0118976974116658,0,,7,10007
nest6498,C=inf  Discrete(6498) nested,7,ppo_nest6498_s7,1.8271532655545093,8.979958624680085,0.0,3.4000000000000004,93.0,1.86,93,0,-1.1163702377742735,0,,8,10008
nest6498,C=inf  Discrete(6498) nested,7,ppo_nest6498_s7,1.9236761131366718,8.291065992429106,0.0,6.0,91.0,1.82,91,0,-1.058756111570881,0,,9,10009
nest6498,C=inf  Discrete(6498) nested,8,ppo_nest6498_s8,1.7821680758847516,7.0696506769728495,0.0,4.6,122.0,2.44,113,3,-1.3061478739918508,0,,0,10000
nest6498,C=inf  Discrete(6498) nested,8,ppo_nest6498_s8,1.8348851124592847,8.70508019085569,0.0,5.6000000000000005,121.0,2.42,115,2,-1.3703601192233725,0,,1,10001
nest6498,C=inf  Discrete(6498) nested,8,ppo_nest6498_s8,1.840587009990449,8.417724008111685,0.0,5.2,117.0,2.34,114,1,-1.3630867482998255,0,,2,10002
nest6498,C=inf  Discrete(6498) nested,8,ppo_nest6498_s8,1.7179642295470334,6.951862181272865,0.0,2.8000000000000003,119.0,2.38,113,2,-1.2388737689905966,0,,3,10003
nest6498,C=inf  Discrete(6498) nested,8,ppo_nest6498_s8,1.87976319410393,7.892530129198777,0.0,6.0,119.0,2.38,113,2,-1.4106715422820522,0,,4,10004
nest6498,C=inf  Discrete(6498) nested,8,ppo_nest6498_s8,1.910094328496141,8.659326909104713,0.0,4.8,114.0,2.28,108,2,-1.3391965599561746,0,,5,10005
nest6498,C=inf  Discrete(6498) nested,8,ppo_nest6498_s8,1.7678510930346552,7.635745717463383,0.0,5.6000000000000005,122.0,2.44,116,2,-1.3420234172197818,0,,6,10006
nest6498,C=inf  Discrete(6498) nested,8,ppo_nest6498_s8,1.8960905908929078,8.039293667593087,0.0,5.800000000000001,110.0,2.2,107,1,-1.2465999961447018,0,,7,10007
nest6498,C=inf  Discrete(6498) nested,8,ppo_nest6498_s8,1.8841924792388447,9.120557668710736,0.0,5.0,117.0,2.34,111,2,-1.3693047654775528,0,,8,10008
nest6498,C=inf  Discrete(6498) nested,8,ppo_nest6498_s8,1.8632934326902633,7.487075984725106,0.0,5.800000000000001,113.0,2.26,107,2,-1.2300555345699162,0,,9,10009
nest6498,C=inf  Discrete(6498) nested,9,ppo_nest6498_s9,1.733211594157581,7.376673441547713,0.0,4.3999999999999995,123.0,2.46,120,1,-1.299610807577468,0,,0,10000
nest6498,C=inf  Discrete(6498) nested,9,ppo_nest6498_s9,1.6990418916006391,7.728718284568755,0.0,4.3999999999999995,132.0,2.64,123,3,-1.4116757398705027,0,,1,10001
nest6498,C=inf  Discrete(6498) nested,9,ppo_nest6498_s9,1.7722304349241849,8.51693050911547,0.0,5.6000000000000005,123.0,2.46,120,1,-1.4416989809752707,0,,2,10002
nest6498,C=inf  Discrete(6498) nested,9,ppo_nest6498_s9,1.7389807999684308,7.860573574976056,0.0,4.8,123.0,2.46,117,2,-1.3350211872730307,0,,3,10003
nest6498,C=inf  Discrete(6498) nested,9,ppo_nest6498_s9,1.7644239371235653,8.885847647374439,0.0,5.6000000000000005,129.0,2.58,126,1,-1.4404391951890823,0,,4,10004
nest6498,C=inf  Discrete(6498) nested,9,ppo_nest6498_s9,1.8178460815687025,8.659326909104713,0.0,6.0,121.0,2.42,121,0,-1.370531254458934,0,,5,10005
nest6498,C=inf  Discrete(6498) nested,9,ppo_nest6498_s9,1.7439758940060939,8.848295325617173,0.0,5.800000000000001,119.0,2.38,119,0,-1.4040407324208763,0,,6,10006
nest6498,C=inf  Discrete(6498) nested,9,ppo_nest6498_s9,1.8267236804526632,7.859503173778835,0.0,7.199999999999999,123.0,2.46,117,2,-1.4214607625004372,0,,7,10007
nest6498,C=inf  Discrete(6498) nested,9,ppo_nest6498_s9,1.7159433710075855,8.774125749107233,0.0,4.3999999999999995,128.0,2.56,125,1,-1.4661222856973237,0,,8,10008
nest6498,C=inf  Discrete(6498) nested,9,ppo_nest6498_s9,1.7400170754239528,6.775158281943454,0.0,5.4,126.0,2.52,123,1,-1.3343686109105444,0,,9,10009
rnd56,C=inf  Discrete(56) RANDOM [neg ctl],0,ppo_k56_s0,1.1671782600901757,6.094482360166585,0.0,2.1999999999999997,325.0,6.5,175,50,-3.2657227881884827,0,,0,10000
rnd56,C=inf  Discrete(56) RANDOM [neg ctl],0,ppo_k56_s0,1.2480879952449995,8.70508019085569,0.0,1.7999999999999998,325.0,6.5,175,50,-3.351509651796613,0,,1,10001
rnd56,C=inf  Discrete(56) RANDOM [neg ctl],0,ppo_k56_s0,1.2326817471168656,9.392186383195064,0.0,2.6,325.0,6.5,175,50,-3.3839543621168238,0,,2,10002
rnd56,C=inf  Discrete(56) RANDOM [neg ctl],0,ppo_k56_s0,1.2100467045331995,7.520054544428009,0.0,2.4,325.0,6.5,175,50,-3.297099879986125,0,,3,10003
rnd56,C=inf  Discrete(56) RANDOM [neg ctl],0,ppo_k56_s0,1.2664156521064263,7.911767877183673,0.0,2.4,324.0,6.48,174,50,-3.312735921731071,0,,4,10004
rnd56,C=inf  Discrete(56) RANDOM [neg ctl],0,ppo_k56_s0,1.2455891826078949,6.7636497472893,0.0,3.4000000000000004,324.0,6.48,174,50,-3.272642182698694,0,,5,10005
rnd56,C=inf  Discrete(56) RANDOM [neg ctl],0,ppo_k56_s0,1.2236518461706833,7.402095880813011,0.0,2.0,325.0,6.5,175,50,-3.3001076746589373,0,,6,10006
rnd56,C=inf  Discrete(56) RANDOM [neg ctl],0,ppo_k56_s0,1.1820679731081922,6.4952420551157735,0.0,1.6,325.0,6.5,175,50,-3.274691587012704,0,,7,10007
rnd56,C=inf  Discrete(56) RANDOM [neg ctl],0,ppo_k56_s0,1.271582761425755,7.363361478177297,0.0,2.4,324.0,6.48,174,50,-3.3105551787496434,0,,8,10008
rnd56,C=inf  Discrete(56) RANDOM [neg ctl],0,ppo_k56_s0,1.2329294325311153,7.247882544238849,0.0,2.6,325.0,6.5,175,50,-3.288055708900631,0,,9,10009
rnd56,C=inf  Discrete(56) RANDOM [neg ctl],1,ppo_k56_s1,1.2230669596851635,7.070131303755028,0.0,2.0,325.0,6.5,175,50,-3.2866868139900323,0,,0,10000
rnd56,C=inf  Discrete(56) RANDOM [neg ctl],1,ppo_k56_s1,1.1934993476352906,8.70508019085569,0.0,1.7999999999999998,328.0,6.56,178,50,-3.3705124836593727,0,,1,10001
rnd56,C=inf  Discrete(56) RANDOM [neg ctl],1,ppo_k56_s1,1.1594686646899621,6.734480158077449,0.0,2.0,328.0,6.56,178,50,-3.297122943691697,0,,2,10002
rnd56,C=inf  Discrete(56) RANDOM [neg ctl],1,ppo_k56_s1,1.1738308575596301,6.058825752474424,0.0,1.4000000000000001,328.0,6.56,178,50,-3.2957802566711933,0,,3,10003
rnd56,C=inf  Discrete(56) RANDOM [neg ctl],1,ppo_k56_s1,1.2300952925638766,7.090935224336739,0.0,1.4000000000000001,328.0,6.56,178,50,-3.3227278438136625,0,,4,10004
rnd56,C=inf  Discrete(56) RANDOM [neg ctl],1,ppo_k56_s1,1.208607943404577,7.906563502777263,0.0,2.1999999999999997,328.0,6.56,178,50,-3.3467700019381095,0,,5,10005
rnd56,C=inf  Discrete(56) RANDOM [neg ctl],1,ppo_k56_s1,1.2003822318001374,7.422226150232314,0.0,1.7999999999999998,325.0,6.5,175,50,-3.3052766295178024,0,,6,10006
rnd56,C=inf  Discrete(56) RANDOM [neg ctl],1,ppo_k56_s1,1.171937487072055,6.108230720638053,0.0,1.2,328.0,6.56,178,50,-3.2912003037724604,0,,7,10007
rnd56,C=inf  Discrete(56) RANDOM [neg ctl],1,ppo_k56_s1,1.2158944104149558,8.261627920289122,0.0,1.7999999999999998,328.0,6.56,178,50,-3.3554889251647584,0,,8,10008
rnd56,C=inf  Discrete(56) RANDOM [neg ctl],1,ppo_k56_s1,1.188837030555134,6.426670610962419,0.0,1.2,328.0,6.56,178,50,-3.2918935473951976,0,,9,10009
rnd56,C=inf  Discrete(56) RANDOM [neg ctl],2,ppo_k56_s2,1.2834171434528934,6.875046128742545,0.0,2.8000000000000003,325.0,6.5,172,51,-3.282740156691151,0,,0,10000
rnd56,C=inf  Discrete(56) RANDOM [neg ctl],2,ppo_k56_s2,1.2285668962209235,8.70508019085569,0.0,2.4,329.0,6.58,176,51,-3.3882972853336994,0,,1,10001
rnd56,C=inf  Discrete(56) RANDOM [neg ctl],2,ppo_k56_s2,1.235230061801459,7.421054281180938,0.0,3.4000000000000004,328.0,6.56,175,51,-3.329855190460255,0,,2,10002
rnd56,C=inf  Discrete(56) RANDOM [neg ctl],2,ppo_k56_s2,1.1971885069903352,6.0309712364780825,0.0,1.4000000000000001,328.0,6.56,175,51,-3.295139979348427,0,,3,10003
rnd56,C=inf  Discrete(56) RANDOM [neg ctl],2,ppo_k56_s2,1.279971260733452,8.394874940294176,0.0,2.0,328.0,6.56,175,51,-3.3969024134387826,0,,4,10004
rnd56,C=inf  Discrete(56) RANDOM [neg ctl],2,ppo_k56_s2,1.3309022865167874,6.838029135956901,0.0,4.6,324.0,6.48,174,50,-3.3026806183135182,0,,5,10005
rnd56,C=inf  Discrete(56) RANDOM [neg ctl],2,ppo_k56_s2,1.218594612843648,7.319922306361633,0.0,2.8000000000000003,327.0,6.54,177,50,-3.337459193307776,0,,6,10006
rnd56,C=inf  Discrete(56) RANDOM [neg ctl],2,ppo_k56_s2,1.185452897907301,6.081769914777698,0.0,1.6,329.0,6.58,176,51,-3.304174329139501,0,,7,10007
rnd56,C=inf  Discrete(56) RANDOM [neg ctl],2,ppo_k56_s2,1.3208949585219385,7.552288364831528,0.0,2.8000000000000003,326.0,6.52,173,51,-3.352618171509574,0,,8,10008
rnd56,C=inf  Discrete(56) RANDOM [neg ctl],2,ppo_k56_s2,1.216884698985709,6.371440916946451,0.0,1.6,329.0,6.58,176,51,-3.3028661596627966,0,,9,10009
